confounder,confoundedParent,confoundedChild,BootscoreConfounderP,BootscoreConfounderC,BootscoreConfounded,overalScore,method,sourceLevel,deconfoundedWith
s__escherichia_coli,g__dephospho-coa kinase,g__methionyl aminopeptidase,1,0.72,0.4,0.288,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__fructose-bisphosphate aldolase,g__phosphoglycerate kinase,1,0.83,0.34,0.2822,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00619,g__glutamate decarboxylase,0.37,1,0.76,0.2812,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb01149,m__hmdb00020,0.53,0.93,0.57,0.280953,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__fructose-bisphosphate aldolase,g__histidine kinase,1,0.72,0.39,0.2808,DBN_,GM,TGM
s__eubacterium_rectale,g__peroxiredoxin,m__hmdb00020,0.98,0.95,0.3,0.2793,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00020,m__hmdb00030,0.81,1,0.33,0.2673,DBN_,GM,TGM
s__eubacterium_ventriosum,g__shikimate kinase,g__3-hydroxybutyryl-coa dehydrogenase,0.95,0.28,1,0.266,DBN_,GM,TGM
s__bacteroides_stercoris,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__uridine kinase,1,0.78,0.34,0.2652,DBN_,GM,TGM
s__bacteroides_stercoris,g__phosphatidate cytidylyltransferase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.98,1,0.27,0.2646,DBN_,GM,TGM
s__escherichia_coli,g__fructose-bisphosphate aldolase,g__phosphoglycerate kinase,1,0.77,0.34,0.2618,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb02322,m__hmdb00030,0.51,1,0.49,0.2499,DBN_,GM,TGM
s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.89,0.28,0.2492,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glutamate dehydrogenase,g__acetyl-coa c-acetyltransferase,1,0.3,0.82,0.246,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__peroxiredoxin,g__uridine kinase,0.57,1,0.43,0.2451,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__glutamate dehydrogenase,0.25,0.99,0.99,0.245025,DBN_,GM,TGM
s__bacteroides_stercoris,g__uridine kinase,m__hmdb00289,0.78,0.95,0.33,0.24453,DBN_,GM,TGM
s__eubacterium_ventriosum,g__shikimate kinase,g__3-hydroxybutyryl-coa dehydrogenase,0.95,0.28,0.91,0.24206,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__fructose-bisphosphate aldolase,g__peroxiredoxin,1,0.24,1,0.24,DBN_,GM,TGM
s__eubacterium_rectale,g__3-hydroxybutyryl-coa dehydrogenase,g__histidine kinase,0.76,1,0.31,0.2356,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,g__glutamate decarboxylase,0.7,1,0.33,0.231,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__peroxiredoxin,g__glucose-1-phosphate adenylyltransferase,0.57,0.83,0.48,0.227088,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,g__shikimate kinase,0.7,0.53,0.6,0.2226,DBN_,GM,TGM
s__alistipes_shahii,g__methionyl aminopeptidase,g__thymidylate synthase,1,1,0.22,0.22,DBN_,GM,TGM
s__bacteroides_stercoris,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb00289,1,0.95,0.23,0.2185,DBN_,GM,TGM
s__bacteroides_fragilis,g__thymidylate synthase,g__glutamate dehydrogenase,0.22,1,0.99,0.2178,DBN_,GM,TGM
s__eubacterium_rectale,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,1,0.76,0.28,0.2128,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__dna-directed rna polymerase,g__peptidylprolyl isomerase,1,0.47,0.45,0.2115,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__uridine kinase,0.61,1,0.34,0.2074,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__acetyl-coa c-acetyltransferase,1,0.3,0.68,0.204,DBN_,GM,TGM
s__bifidobacterium_longum,g__pyruvate carboxylase,g__ribulose-phosphate 3-epimerase,1,0.58,0.35,0.203,DBN_,GM,TGM
s__eubacterium_rectale,g__aldose 1-epimerase,m__hmdb01149,0.66,0.98,0.31,0.200508,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__glutamate decarboxylase,g__peptidylprolyl isomerase,1,0.73,0.27,0.1971,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__phosphopyruvate hydratase,g__fructose-bisphosphate aldolase,1,0.97,0.2,0.194,DBN_,GM,TGM
s__eubacterium_rectale,g__superoxide dismutase,g__methionyl aminopeptidase,0.97,1,0.2,0.194,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00014,m__hmdb00296,1,0.88,0.22,0.1936,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__triose-phosphate isomerase,g__rna helicase,1,1,0.19,0.19,DBN_,GM,TGM
s__roseburia_intestinalis,m__hmdb00239,g__histidine kinase,1,0.94,0.2,0.188,DBN_,GM,TGM
s__escherichia_coli,g__methionyl aminopeptidase,g__fructose-bisphosphate aldolase,0.72,1,0.26,0.1872,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,m__hmdb00239,0.7,0.86,0.31,0.18662,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__thymidylate synthase,g__phosphopyruvate hydratase,1,0.6,0.31,0.186,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__dihydrolipoyl dehydrogenase,g__aspartate ammonia-lyase,0.39,1,0.47,0.1833,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__superoxide dismutase,g__5-formyltetrahydrofolate cyclo-ligase,1,0.91,0.2,0.182,DBN_,GM,TGM
s__bacteroides_stercoris,g__pyruvate carboxylase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,1,0.18,0.18,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__triose-phosphate isomerase,g__rna helicase,1,1,0.18,0.18,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00239,g__shikimate kinase,0.86,0.53,0.39,0.177762,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,m__hmdb01149,0.95,0.98,0.19,0.17689,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glucose-1-phosphate adenylyltransferase,g__peroxiredoxin,0.83,0.57,0.36,0.170316,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__acetyl-coa c-acetyltransferase,0.61,0.9,0.31,0.17019,DBN_,GM,TGM
s__eubacterium_rectale,g__3-hydroxybutyryl-coa dehydrogenase,m__hmdb00020,0.76,0.95,0.23,0.16606,DBN_,GM,TGM
s__escherichia_coli,g__shikimate kinase,g__peptidylprolyl isomerase,0.97,0.18,0.93,0.162378,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00289,g__pyruvate carboxylase,0.95,1,0.17,0.1615,DBN_,GM,TGM
s__escherichia_coli,g__dihydrolipoyl dehydrogenase,g__5-formyltetrahydrofolate cyclo-ligase,1,1,0.16,0.16,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb00209,0.42,1,0.38,0.1596,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__dna-directed rna polymerase,0.27,0.66,0.89,0.158598,DBN_,GM,TGM
s__escherichia_coli,g__aspartate ammonia-lyase,g__ribulose-phosphate 3-epimerase,0.66,0.38,0.63,0.158004,DBN_,GM,TGM
s__eubacterium_rectale,g__3-hydroxybutyryl-coa dehydrogenase,m__hmdb01149,0.76,0.98,0.21,0.156408,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00289,g__methionyl aminopeptidase,0.95,1,0.16,0.152,DBN_,GM,TGM
s__eubacterium_rectale,g__acetyl-coa c-acetyltransferase,g__aspartate ammonia-lyase,1,0.31,0.49,0.1519,DBN_,GM,TGM
s__bacteroides_caccae,g__transaldolase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.74,0.19,0.1406,DBN_,GM,TGM
s__bacteroides_stercoris,g__thymidylate synthase,g__uridine kinase,0.54,0.78,0.32,0.134784,DBN_,GM,TGM
s__bacteroides_stercoris,g__thymidylate synthase,g__uridine kinase,0.54,0.78,0.31,0.130572,DBN_,GM,TGM
s__bacteroides_ovatus,g__glutamate decarboxylase,g__triose-phosphate isomerase,1,0.13,1,0.13,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__peroxiredoxin,g__l-serine ammonia-lyase,0.24,1,0.54,0.1296,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00020,g__transaldolase,0.81,1,0.16,0.1296,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__peroxiredoxin,g__phosphoglycerate kinase,0.24,0.83,0.65,0.12948,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,g__fructose-bisphosphate aldolase,0.17,0.97,0.78,0.128622,DBN_,GM,TGM
s__clostridium_clostridioforme,g__uridine kinase,m__hmdb00289,0.39,0.99,0.33,0.127413,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb01149,g__acetyl-coa c-acetyltransferase,0.98,1,0.13,0.1274,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb02322,m__hmdb01149,0.7,0.98,0.18,0.12348,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00089,g__peptidylprolyl isomerase,0.99,0.95,0.13,0.122265,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__dna-directed rna polymerase,g__peptidylprolyl isomerase,1,0.47,0.26,0.1222,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__glutamate dehydrogenase,0.25,0.99,0.49,0.121275,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,g__5-formyltetrahydrofolate cyclo-ligase,0.17,0.91,0.78,0.120666,DBN_,GM,TGM
s__alistipes_shahii,m__hmdb00195,g__3-hydroxybutyryl-coa dehydrogenase,0.63,1,0.19,0.1197,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__peroxiredoxin,g__l-serine ammonia-lyase,0.22,1,0.54,0.1188,DBN_,GM,TGM
s__bacteroides_stercoris,g__methionyl aminopeptidase,g__thymidylate synthase,1,0.54,0.22,0.1188,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb02322,0.94,0.7,0.18,0.11844,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb02322,g__transaldolase,0.51,1,0.23,0.1173,DBN_,GM,TGM
s__bacteroides_faecis,m__hmdb00030,g__thymidylate synthase,0.98,0.99,0.12,0.116424,DBN_,GM,TGM
s__escherichia_coli,g__fructose-bisphosphate aldolase,g__histidine kinase,1,0.12,0.97,0.1164,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__dihydrolipoyl dehydrogenase,g__phosphopyruvate hydratase,0.39,0.72,0.41,0.115128,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__thymidylate synthase,g__phosphopyruvate hydratase,1,0.6,0.19,0.114,DBN_,GM,TGM
s__clostridium_clostridioforme,g__peptidylprolyl isomerase,g__transaldolase,0.95,1,0.12,0.114,DBN_,GM,TGM
s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,g__aspartate ammonia-lyase,1,0.23,0.49,0.1127,DBN_,GM,TGM
s__eubacterium_rectale,g__acetyl-coa c-acetyltransferase,g__aldose 1-epimerase,1,0.66,0.17,0.1122,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,g__fructose-bisphosphate aldolase,0.17,0.97,0.68,0.112132,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glutamate dehydrogenase,g__acetyl-coa c-acetyltransferase,1,0.3,0.37,0.111,DBN_,GM,TGM
s__roseburia_intestinalis,g__acetyl-coa c-acetyltransferase,g__aldose 1-epimerase,0.72,0.9,0.17,0.11016,DBN_,GM,TGM
s__eubacterium_rectale,g__methionyl aminopeptidase,g__endopeptidase clp,1,0.99,0.11,0.1089,DBN_,GM,TGM
s__bifidobacterium_longum,g__peroxiredoxin,g__uridine kinase,0.99,1,0.11,0.1089,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00630,m__hmdb00089,1,0.99,0.11,0.1089,DBN_,GM,TGM
s__bacteroides_fragilis,g__thymidylate synthase,g__glutamate dehydrogenase,0.22,1,0.49,0.1078,DBN_,GM,TGM
s__roseburia_inulinivorans,g__glucose-1-phosphate adenylyltransferase,g__transaldolase,1,0.98,0.11,0.1078,DBN_,GM,TGM
s__bifidobacterium_longum,g__glucose-1-phosphate adenylyltransferase,g__peroxiredoxin,0.17,0.99,0.64,0.107712,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__acetyl-coa c-acetyltransferase,g__aspartate ammonia-lyase,0.3,0.72,0.49,0.10584,DBN_,GM,TGM
s__bacteroides_stercoris,g__pyruvate carboxylase,m__hmdb00289,1,0.95,0.11,0.1045,DBN_,GM,TGM
s__bacteroides_cellulosilyticus,m__hmdb00097,g__beta-lactamase,0.27,1,0.38,0.1026,DBN_,GM,TGM
s__escherichia_coli,g__fructose-bisphosphate aldolase,g__methionyl aminopeptidase,1,0.72,0.14,0.1008,DBN_,GM,TGM
s__eubacterium_siraeum,m__hmdb00097,m__hmdb00209,0.42,1,0.24,0.1008,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__aspartate ammonia-lyase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.17,1,0.59,0.1003,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00020,g__peptidylprolyl isomerase,0.81,0.95,0.13,0.100035,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glutamate dehydrogenase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,1,0.1,0.1,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__l-serine ammonia-lyase,g__dna-directed rna polymerase,1,1,0.1,0.1,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__l-serine ammonia-lyase,g__dna-directed rna polymerase,1,0.97,0.1,0.097,DBN_,GM,TGM
s__streptococcus_parasanguinis,g__dihydrolipoyl dehydrogenase,g__endopeptidase clp,0.88,1,0.11,0.0968,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__glucose-1-phosphate adenylyltransferase,g__dna-directed rna polymerase,0.83,0.97,0.12,0.096612,DBN_,GM,TGM
s__bacteroides_stercoris,m__hmdb00289,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.95,1,0.1,0.095,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,g__acetyl-coa c-acetyltransferase,0.94,1,0.1,0.094,DBN_,GM,TGM
s__bacteroides_finegoldii,m__hmdb00020,m__hmdb01149,0.93,0.53,0.19,0.093651,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__acetyl-coa c-acetyltransferase,1,0.3,0.31,0.093,DBN_,GM,TGM
s__bifidobacterium_longum,g__acetyl-coa c-acetyltransferase,g__aspartate ammonia-lyase,0.9,0.21,0.49,0.09261,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__peroxiredoxin,g__thymidylate synthase,0.57,1,0.16,0.0912,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb02322,g__acetyl-coa c-acetyltransferase,0.7,1,0.13,0.091,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,g__acetyl-coa c-acetyltransferase,0.7,1,0.13,0.091,DBN_,GM,TGM
s__escherichia_coli,g__phosphoglycerate kinase,g__ribulose-phosphate 3-epimerase,0.77,0.38,0.3,0.08778,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__acetyl-coa c-acetyltransferase,g__3-hydroxybutyryl-coa dehydrogenase,0.3,1,0.28,0.084,DBN_,GM,TGM
s__bifidobacterium_longum,g__peroxiredoxin,g__glucose-1-phosphate adenylyltransferase,0.99,0.17,0.48,0.080784,DBN_,GM,TGM
s__faecalibacterium_prausnitzii,g__fructose-bisphosphate aldolase,g__aspartate ammonia-lyase,0.97,0.17,0.47,0.077503,DBN_,GM,TGM
s__bifidobacterium_longum,g__aspartate ammonia-lyase,g__ribulose-phosphate 3-epimerase,0.21,0.58,0.63,0.076734,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__phosphopyruvate hydratase,0.27,0.67,0.41,0.074169,DBN_,GM,TGM
s__bacteroides_fragilis,g__thymidylate synthase,g__ribulose-phosphate 3-epimerase,0.22,1,0.33,0.0726,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00043,m__hmdb02322,0.94,0.7,0.11,0.07238,DBN_,GM,TGM
s__escherichia_coli,g__dihydrolipoyl dehydrogenase,g__ribulose-phosphate 3-epimerase,1,0.38,0.19,0.0722,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__dihydrolipoyl dehydrogenase,g__ribulose-phosphate 3-epimerase,0.39,0.96,0.19,0.071136,DBN_,GM,TGM
s__bacteroides_fragilis,g__thymidylate synthase,g__ribulose-phosphate 3-epimerase,0.22,1,0.32,0.0704,DBN_,GM,TGM
s__bacteroides_xylanisolvens,g__beta-lactamase,g__5-formyltetrahydrofolate cyclo-ligase,0.21,0.82,0.4,0.06888,DBN_,GM,TGM
s__bacteroides_stercoris,g__methionyl aminopeptidase,g__endopeptidase clp,1,0.61,0.11,0.0671,DBN_,GM,TGM
s__bacteroides_fragilis,g__peroxiredoxin,g__aspartate ammonia-lyase,1,0.63,0.1,0.063,DBN_,GM,TGM
s__eubacterium_rectale,m__hmdb00020,g__triose-phosphate isomerase,0.95,0.11,0.6,0.0627,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__peroxiredoxin,g__uridine kinase,0.57,1,0.11,0.0627,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__uridine kinase,0.25,0.77,0.32,0.0616,DBN_,GM,TGM
s__bifidobacterium_longum,g__glutamate dehydrogenase,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,1,0.61,0.1,0.061,DBN_,GM,TGM
s__bifidobacterium_longum,g__glucose-1-phosphate adenylyltransferase,g__peroxiredoxin,0.17,0.99,0.36,0.060588,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__uridine kinase,0.25,0.77,0.31,0.059675,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,m__hmdb01149,0.61,0.38,0.24,0.055632,DBN_,GM,TGM
s__bifidobacterium_longum,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,g__aspartate ammonia-lyase,0.61,0.21,0.43,0.055083,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__phosphopyruvate hydratase,0.25,0.67,0.31,0.051925,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00296,g__acetyl-coa c-acetyltransferase,0.16,1,0.31,0.0496,DBN_,GM,TGM
s__clostridium_clostridioforme,g__transaldolase,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,1,0.26,0.19,0.0494,DBN_,GM,TGM
s__escherichia_coli,g__fructose-bisphosphate aldolase,g__histidine kinase,1,0.12,0.39,0.0468,DBN_,GM,TGM
s__bifidobacterium_longum,m__hmdb01149,g__acetyl-coa c-acetyltransferase,0.38,0.9,0.13,0.04446,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__dihydrolipoyl dehydrogenase,g__endopeptidase clp,0.39,1,0.11,0.0429,DBN_,GM,TGM
s__bacteroides_uniformis,g__triose-phosphate isomerase,g__thymidylate synthase,0.7,0.25,0.24,0.042,DBN_,GM,TGM
s__haemophilus_parainfluenzae,g__peroxiredoxin,g__aspartate ammonia-lyase,0.57,0.72,0.1,0.04104,DBN_,GM,TGM
s__ruminococcus_torques,g__peptidylprolyl isomerase,g__rna helicase,0.34,1,0.12,0.0408,DBN_,GM,TGM
s__bacteroides_ovatus,g__3-hydroxybutyryl-coa dehydrogenase,m__hmdb00619,0.89,0.37,0.12,0.039516,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb00239,m__hmdb00296,0.86,0.16,0.28,0.038528,DBN_,GM,TGM
s__eubacterium_rectale,g__dna-directed rna polymerase,g__methionyl aminopeptidase,0.16,1,0.24,0.0384,DBN_,GM,TGM
s__bacteroides_fragilis,g__peroxiredoxin,g__thymidylate synthase,1,0.22,0.16,0.0352,DBN_,GM,TGM
s__bacteroides_uniformis,g__thymidylate synthase,g__phosphopyruvate hydratase,0.25,0.67,0.19,0.031825,DBN_,GM,TGM
s__eubacterium_rectale,g__peroxiredoxin,g__aspartate ammonia-lyase,0.98,0.31,0.1,0.03038,DBN_,GM,TGM
s__bacteroides_ovatus,m__hmdb02322,m__hmdb00097,0.7,0.33,0.13,0.03003,DBN_,GM,TGM
s__bifidobacterium_longum,m__hmdb01149,g__ribulose-phosphate 3-epimerase,0.38,0.58,0.12,0.026448,DBN_,GM,TGM
s__bacteroides_thetaiotaomicron,g__beta-lactamase,m__hmdb00209,0.18,0.43,0.34,0.026316,DBN_,GM,TGM
s__clostridium_clostridioforme,m__hmdb00289,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.99,0.26,0.1,0.02574,DBN_,GM,TGM
s__bifidobacterium_longum,m__hmdb01149,g__glucose-1-phosphate adenylyltransferase,0.38,0.17,0.36,0.023256,DBN_,GM,TGM
s__klebsiella_pneumoniae,g__peroxiredoxin,g__aspartate ammonia-lyase,0.22,1,0.1,0.022,DBN_,GM,TGM
s__bifidobacterium_longum,g__peroxiredoxin,g__aspartate ammonia-lyase,0.99,0.21,0.1,0.02079,DBN_,GM,TGM
s__eubacterium_rectale,g__glucose-1-phosphate adenylyltransferase,g__dna-directed rna polymerase,1,0.16,0.12,0.0192,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__thymidylate synthase,0.27,0.25,0.26,0.01755,DBN_,GM,TGM
s__clostridium_clostridioforme,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,m__hmdb02322,0.26,0.51,0.11,0.014586,DBN_,GM,TGM
s__bacteroides_thetaiotaomicron,g__beta-lactamase,g__aldose 1-epimerase,0.18,0.23,0.17,0.007038,DBN_,GM,TGM
s__bacteroides_uniformis,g__dihydrolipoyl dehydrogenase,g__endopeptidase clp,0.27,0.23,0.11,0.006831,DBN_,GM,TGM
s__bacteroides_thetaiotaomicron,g__dna-directed rna polymerase,m__hmdb00619,0.1,0.12,0.11,0.00132,DBN_,GM,TGM
s__bacteroides_dorei,s__bacteroides_ovatus,g__acetyl-coa c-acetyltransferase,1,1,1,1,DBN_,TG,TTG
s__dialister_invisus,s__clostridium_bolteae,g__dna helicase,1,1,1,1,DBN_,TG,TTG
s__sutterella_wadsworthensis,g__glucose-1-phosphate adenylyltransferase,s__bacteroides_thetaiotaomicron,1,1,1,1,DBN_,TG,TTG
s__parabacteroides_distasonis,g__shikimate kinase,s__roseburia_inulinivorans,1,1,1,1,DBN_,TG,TTG
s__c2likevirus_unclassified,s__eubacterium_rectale,s__roseburia_inulinivorans,1,1,1,1,DBN_,TG,TTG
s__veillonella_dispar,g__aspartate ammonia-lyase,s__bifidobacterium_longum,0.98,1,1,0.98,DBN_,TG,TTG
s__dialister_invisus,s__akkermansia_muciniphila,s__ruminococcus_torques,0.94,1,1,0.94,DBN_,TG,TTG
s__veillonella_dispar,s__bifidobacterium_longum,s__haemophilus_parainfluenzae,1,0.92,1,0.92,DBN_,TG,TTG
s__bacteroides_dorei,g__transaldolase,s__bacteroides_ovatus,0.92,1,0.98,0.9016,DBN_,TG,TTG
s__parabacteroides_distasonis,g__shikimate kinase,s__faecalibacterium_prausnitzii,1,0.98,0.89,0.8722,DBN_,TG,TTG
s__veillonella_dispar,s__bifidobacterium_longum,g__aspartate ammonia-lyase,1,0.98,0.76,0.7448,DBN_,TG,TTG
s__dialister_invisus,s__bacteroides_ovatus,g__triose-phosphate isomerase,0.99,0.89,0.83,0.731313,DBN_,TG,TTG
s__prevotella_copri,g__triose-phosphate isomerase,s__bacteroides_cellulosilyticus,1,0.85,0.86,0.731,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__fructose-bisphosphate aldolase,0.71,1,1,0.71,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__triose-phosphate isomerase,0.71,1,1,0.71,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__rna helicase,0.71,1,0.93,0.6603,DBN_,TG,TTG
s__dialister_invisus,g__dna helicase,s__akkermansia_muciniphila,1,0.94,0.67,0.6298,DBN_,TG,TTG
s__lachnospiraceae_bacterium_5_1_63faa,s__alistipes_shahii,g__peptidylprolyl isomerase,0.7,0.87,1,0.609,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__eubacterium_rectale,g__aspartate ammonia-lyase,0.76,1,0.76,0.5776,DBN_,TG,TTG
s__bacteroides_vulgatus,s__eubacterium_siraeum,s__alistipes_shahii,0.7,0.93,0.88,0.57288,DBN_,TG,TTG
s__barnesiella_intestinihominis,s__eubacterium_ventriosum,g__methionyl aminopeptidase,0.99,0.91,0.51,0.459459,DBN_,TG,TTG
s__veillonella_dispar,s__bifidobacterium_longum,g__glutamate dehydrogenase,1,0.45,1,0.45,DBN_,TG,TTG
s__peptostreptococcaceae_noname_unclassified,s__haemophilus_parainfluenzae,g__dna-directed rna polymerase,0.93,0.49,0.97,0.442029,DBN_,TG,TTG
s__veillonella_dispar,s__haemophilus_parainfluenzae,g__glutamate dehydrogenase,0.92,0.45,1,0.414,DBN_,TG,TTG
s__oscillibacter_unclassified,s__bacteroides_caccae,g__phosphoglycerate kinase,0.52,0.81,0.89,0.374868,DBN_,TG,TTG
s__sutterella_wadsworthensis,s__bacteroides_thetaiotaomicron,g__dna-directed rna polymerase,1,0.76,0.46,0.3496,DBN_,TG,TTG
s__veillonella_dispar,g__glutamate dehydrogenase,s__bacteroides_stercoris,0.45,0.92,0.84,0.34776,DBN_,TG,TTG
s__prevotella_copri,s__streptococcus_parasanguinis,g__dna-directed rna polymerase,0.71,0.46,1,0.3266,DBN_,TG,TTG
s__bacteroides_dorei,s__bacteroides_ovatus,g__3-hydroxybutyryl-coa dehydrogenase,1,0.31,1,0.31,DBN_,TG,TTG
s__anaerostipes_hadrus,g__glucose-1-phosphate adenylyltransferase,s__roseburia_intestinalis,0.66,0.45,1,0.297,DBN_,TG,TTG
s__bacteroides_vulgatus,s__alistipes_shahii,g__methionyl aminopeptidase,0.93,0.31,1,0.2883,DBN_,TG,TTG
s__c2likevirus_unclassified,g__3-hydroxybutyryl-coa dehydrogenase,s__faecalibacterium_prausnitzii,0.3,1,0.96,0.288,DBN_,TG,TTG
s__c2likevirus_unclassified,s__eubacterium_rectale,g__3-hydroxybutyryl-coa dehydrogenase,1,0.3,0.95,0.285,DBN_,TG,TTG
s__dialister_invisus,g__triose-phosphate isomerase,s__akkermansia_muciniphila,0.89,0.94,0.34,0.284444,DBN_,TG,TTG
s__parabacteroides_distasonis,s__faecalibacterium_prausnitzii,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,0.98,0.29,1,0.2842,DBN_,TG,TTG
