subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	m__hmdb00014$metabolite	m__hmdb00020$metabolite	m__hmdb00030$metabolite	m__hmdb00043$metabolite	m__hmdb00056$metabolite	m__hmdb00089$metabolite	m__hmdb00097$metabolite	m__hmdb00195$metabolite	m__hmdb00209$metabolite	m__hmdb00239$metabolite	m__hmdb00251$metabolite	m__hmdb00289$metabolite	m__hmdb00296$metabolite	m__hmdb00619$metabolite	m__hmdb00630$metabolite	m__hmdb00764$metabolite	m__hmdb01149$metabolite	m__hmdb01257$metabolite	m__hmdb02322$metabolite	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
56	15	0.007433598	0.009389057	0.009850408	0.006633887	0.068616384	0.037412596	0.037451801	0	0.012398146	0.014561795	0.055262215	0.31906043	0.05170948	0.036009482	0.127788577	0.019916794	0.001460579	0.045976967	0.007042475	0.103924343	0.240825374	0.204505422	0.013524466	0.100176124	0.085432534	0	0	0.027517962	0	0.043566043	0.006630967	0.036577917	0.101309853	0.006943625	0.009632939	0.000213555	0	0.00887156	0.04955226	0.047015028	0.011714313	0.000503709	0	0.035503683	0.002164497	0.140420362	0.004531815	0.045294047	0.000486845	0.000349554	0.094435093	0.640820594	0.521186679	0.004475669	0	0.00431614	0	0	0.001595572	0	0.001424776	8.75E-05	7.99E-06	0.140628719	0	0	9.75E-05	0	0.001730083	0	7.18E-05	0.001764375	0.002771401	0	0	0.001486587	0	0.000430109	0	0.00034893	2.02E-05	0	0.000774534	0.000315504	0.000168411	0	0.022460331	7.16E-05	0.104155842	0	0	6.35E-06	0	0	0.022305886	0.004782765	0	0	0	0.23780103	8.78E-05	0.002460634	0.004401041	3.04E-05	0.001007034	0	1.76E-06	0.001269112	0.002768724	0.001467299	0.087316135	0.223142256	0.000493254	0	0	0	0.006812339	0.003094302
56	16	0.007410168	0.007506662	0.009097901	0.006804008	0.072685577	0.038033331	0.036364667	0	0.012663191	0.014205561	0.054908638	0.319464745	0.050637737	0.033823326	0.140853226	0.019969803	0.003037062	0.049128245	0.006577199	0.107940546	0.239602541	0.199305543	0.013497969	0.098190187	0.081617125	0	0	0.026800881	0	0.04272013	0.006188118	0.0366189	0.100773038	0.006769209	0.009572967	0.000155047	0	0.00882342	0.047076541	0.047959486	0.011692437	0.000482156	0	0.039014368	0.002060474	0.142312636	0.004581367	0.044359414	0.000490802	0.000366032	0.091163476	0.678641906	0.534854018	0.004428009	0	0.003984755	0	0	0.001724937	0	0.001361672	0.000103158	7.85E-06	0.329237944	0	0	0.000102965	0	0.002003155	0	0.000479107	0.00206523	0.002691557	0	0.001155707	0.001844967	0	0.000494905	0	0.00044782	2.44E-05	0.001355557	0	0.000345005	0.000204608	0	0.02917727	6.10E-05	0.161275201	0	2.53E-06	3.10E-06	0	0	0.029644385	0.00440539	0	0	0.007101951	0.015555393	0.000109693	0.002742833	0.005043545	4.34E-05	0.005719131	0	2.39E-06	0.001435318	0.001600446	0	0.004436653	0.226666391	0.000619636	0	0	0	0.007910218	0
56	17	0.007532644	0.005774628	0.008631353	0.007095666	0.07689605	0.038972734	0.034912385	0	0.012989614	0.013861777	0.054669135	0.318643356	0.049349223	0.031424677	0.154184025	0.020034375	0.006271589	0.052559558	0.006173916	0.112426999	0.238798367	0.192023557	0.013597663	0.095913554	0.07762284	0	0	0.025785944	0	0.04253636	0.005891163	0.037402128	0.099893139	0.006699537	0.009448594	9.63E-05	0	0.008637842	0.043844614	0.04846468	0.011509578	0.000463996	0	0.04357395	0.001916242	0.142069469	0.00458454	0.042736397	0.000489451	0.000378406	0.086431708	0.716408116	0.532919095	0.003341489	0	0.002752096	0.010359135	0	0.001451638	7.87E-06	0.000979344	9.50E-05	8.23E-06	0.362397887	0	0	9.24E-05	0	0.001810212	0	0.001166148	0.00192945	0.002022265	0	0.003562139	0.001789816	0	0.000449091	0	0.000452867	2.30E-05	0.001003394	0	0.000293616	0.000195438	0	0.02779347	3.73E-05	0.157315236	0	1.12E-05	4.36E-06	0	0	0.02540874	0.003938844	0	0	0.028659928	0	0.00010828	0.002413026	0.004510917	4.73E-05	0.007229199	0	2.49E-06	0.001267072	0	0	0	0.166800394	0.000606292	0	0	0	0.007266091	0
56	18	0.007786689	0.004197344	0.008423718	0.007495706	0.08122276	0.040193029	0.033137848	0	0.013368654	0.013530117	0.054537854	0.316739637	0.047882434	0.028850991	0.167651538	0.020106253	0.010991047	0.0562186	0.005829024	0.117311371	0.238374759	0.182887687	0.01381163	0.093397722	0.073485847	0	0	0.024504613	0	0.042953789	0.005726062	0.038858156	0.098720288	0.006726517	0.009269729	4.06E-05	0	0.008328764	0.04005561	0.048551045	0.011181011	0.000449489	1.53E-05	0.048970816	0.001739476	0.139837245	0.004544494	0.040515738	0.000483228	0.000386618	0.080462354	0.753273288	0.516584612	0.002587894	0	0.001870592	0.030209929	0	0.001286885	2.78E-05	0.000701904	9.26E-05	1.11E-05	0.330310875	0	0	9.50E-05	0	0.001730704	0	0.002356682	0.001944354	0.001585297	0	0.006425858	0.001839355	0	0.000435178	0	0.000487235	2.29E-05	0	0	0.000263242	0.000198685	0	0.026781523	2.07E-05	0.13997015	0	2.22E-05	1.06E-05	0	0	0.021670443	0.00438423	0	0	0.05554189	0	0.000114027	0.002269439	0.004267234	5.34E-05	0.007450735	0	2.73E-06	0.001182914	0	0	0.051309589	0.121515137	0.000626753	0	0	0	0.007143606	0
56	19	0.00815802	0.002779644	0.008448308	0.007990964	0.08563839	0.041655889	0.031082691	0	0.013791285	0.013209988	0.054507859	0.313887226	0.046274535	0.026138991	0.181120697	0.020180687	0.017024575	0.060051682	0.005538947	0.122518658	0.238288637	0.172118927	0.014127827	0.090691749	0.069240745	0	0	0.022987351	0	0.043911639	0.005678928	0.040917833	0.097301764	0.006842099	0.009045097	0	0.007419885	0.007911812	0.035912226	0.048240136	0.010723611	0.00043856	4.75E-05	0.054951971	0.001538292	0.135792874	0.004464561	0.037794964	0.000472594	0.000390669	0.073490494	0.788246794	0.487977745	0.001996017	0	0.001143414	0.065449003	0	0.001176354	4.95E-05	0.000467313	9.38E-05	1.61E-05	0.259459995	0	0	0.000107533	0	0.001717071	0	0.004315268	0.002066613	0.001262606	0	0.00927912	0.001963793	0	0.000441273	0	0.000545577	2.37E-05	0.001118492	0	0.000243452	0.000210634	0	0.025805416	7.61E-06	0.113898638	0	3.65E-05	2.17E-05	0	0	0.017961985	0.005358585	0	0	0.08373088	0	0.000125313	0.002236475	0.004186663	6.18E-05	0.006847664	0	3.07E-06	0.001144935	0	0	0.14000476	0.083527424	0.000671724	0	0	0	0.007359922	0
56	20	0.008630216	0.001526586	0.008676548	0.008566088	0.09009121	0.043311704	0.02878093	0	0.014244716	0.012897493	0.054558079	0.310137308	0.044551128	0.023319631	0.194402339	0.020247583	0.024195983	0.063987755	0.005298874	0.127939678	0.23843487	0.159895656	0.014530509	0.087821909	0.064905781	0	0.00090076	0.021258931	0	0.045337964	0.00573458	0.043501215	0.095659636	0.007036518	0.008798802	0	0.016608681	0.007417763	0.031673767	0.047643736	0.010174518	0.00043168	8.46E-05	0.061350882	0.001323488	0.130381713	0.004356375	0.034741126	0.000458891	0.000391341	0.065882175	0.821776665	0.450345329	0.001486966	0	0.000475107	0.124011936	0	0.0010904	7.47E-05	0.000243868	9.72E-05	2.35E-05	0.166436504	0	0	0.000129313	0	0.001742813	0	0.007396475	0.002277567	0.000995815	0	0.011500778	0.002147307	0	0.000461242	0	0.000625774	2.51E-05	0.010327442	0	0.000228492	0.000229393	0	0.024575949	0	0.082122773	0	5.52E-05	3.84E-05	0	0	0.014044557	0.006599359	0	0	0.108090299	0	0.000141419	0.00227533	0.00419896	7.23E-05	0.005625215	0	3.51E-06	0.001132092	0	0	0.234634438	0.050361757	0.000736148	0	0	0	0.007821853	0
56	21	0.009187415	0.000444985	0.009080749	0.009206147	0.094535443	0.045114335	0.026272616	0	0.014717384	0.012590665	0.054674102	0.305582865	0.042745225	0.020429909	0.207315506	0.020299222	0.032324381	0.067959071	0.005104943	0.133474721	0.238737341	0.146429006	0.015005288	0.084828463	0.060512041	0	0.003378595	0.019348589	0	0.047164952	0.005878513	0.046530996	0.093829482	0.007300693	0.008543577	0	0.026110908	0.006867379	0.027532803	0.046822288	0.009557695	0.000428662	0.000125199	0.067966812	0.001103109	0.123897382	0.004226548	0.031468106	0.000442914	0.000389068	0.057889543	0.853649169	0.406369909	0.001024529	0	0	0.21491776	0	0.001004477	0.000103656	1.48E-05	0.000101451	3.33E-05	0.070284893	0	0	0.000159403	0	0.001779607	0	0.011980818	0.00255293	0.000749506	0	0.012081411	0.002364628	0	0.00048835	0	0.000722256	2.67E-05	0.033150822	0	0.000213424	0.000252211	0	0.022721394	0	0.048610268	0	7.86E-05	6.13E-05	0	0	0.009841617	0.007768577	0	0	0.120102058	0	0.000160945	0.002348581	0.004232095	8.45E-05	0.00393519	0	4.02E-06	0.00112387	0	0	0.300299908	0.022580233	0.000811475	0	0	0	0.008420414	0
56	22	0.009817733	0	0.009637133	0.009900182	0.098967207	0.047037603	0.023610776	0	0.01520429	0.012293395	0.054866495	0.300458914	0.040910124	0.017517205	0.219769903	0.020337153	0.04124046	0.071927623	0.004955668	0.139083277	0.23922905	0.132002261	0.015544451	0.081791646	0.056119789	0	0.006300053	0.017295138	0.00060354	0.049345565	0.006098804	0.049949949	0.091890633	0.007628769	0.008294483	0	0.035712021	0.006282621	0.023668911	0.045855043	0.008899297	0.000429416	0.0001683	0.074654938	0.000884657	0.116672036	0.004083169	0.028091038	0.000425602	0.000384478	0.049757818	0.884165787	0.358768612	0.00058028	0	0	0.326759322	0	0.000851358	0.000127835	0	9.91E-05	4.26E-05	0.001130019	0	0	0.000185075	0	0.001700518	0	0.017345238	0.002701652	0.000479998	0	0.009117562	0.002439357	0	0.000486869	0	0.000779836	2.66E-05	0.07219166	0	0.000183839	0.000260287	0	0.018878258	0	0.019633763	0	0.000100559	8.54E-05	0	0	0.005308618	0.0079339	0	0	0.101905685	0.008796995	0.00017167	0.002286447	0.003985988	9.18E-05	0.00194372	0	4.29E-06	0.001041264	0.040435348	0	0.27264318	0.003644068	0.000837166	0	0	1.20E-06	0.008530685	0.000368065
56	23	0.010503813	0	0.010316433	0.010631755	0.1033273	0.049028791	0.020833644	0	0.015691815	0.012002286	0.055114027	0.294824354	0.039074632	0.014617436	0.231553595	0.020351132	0.050754404	0.075815436	0.004846578	0.144646603	0.239804174	0.116816223	0.01613146	0.078742934	0.051754672	0	0.009581855	0.015126517	0.003487773	0.051804819	0.006380016	0.053673126	0.089868374	0.008010567	0.008061114	0	0.045233367	0.00567962	0.020221901	0.044795602	0.0082181	0.000433623	0.000212962	0.081273806	0.000673903	0.108950608	0.00393175	0.024694082	0.000407609	0.000378021	0.041665244	0.913388237	0.309816569	0.000247531	0	0	0.417881973	8.51E-06	0.000650059	0.000140741	0	8.95E-05	4.88E-05	0	0	0	0.000198197	0	0.001499662	0	0.029393335	0.002657601	0.000229065	0	0.004789644	0.002324928	0	0.000450502	0	0.00077661	2.46E-05	0.113313597	0	0.000143211	0.000248578	0	0.013769285	0	0.005546345	0	0.00011526	0.000104521	0	0	0.001658145	0.006778538	0	0	0.056096917	0.016220495	0.000169152	0.002069316	0.003458421	9.16E-05	0.000478308	0	4.22E-06	0.00088721	0.104843102	0.000863491	0.148805099	0	0.00079734	0	0	5.22E-06	0.008012392	0.000404149
56	24	0.011232553	0	0.011093502	0.011388714	0.107600696	0.051056103	0.017991399	0	0.016173165	0.011719704	0.055420672	0.288879063	0.037287152	0.011775663	0.242551854	0.020340279	0.060691698	0.079576289	0.004775508	0.15010808	0.240466927	0.10113834	0.016756712	0.075752696	0.047469755	0	0.013142255	0.012879463	0.006634534	0.054489466	0.006709374	0.057637152	0.087831214	0.008439271	0.007851683	0	0.054535697	0.005071921	0.017309995	0.043692083	0.007529943	0.000440962	0.000258422	0.087710268	0.000475599	0.100944966	0.003777097	0.021346536	0.000389502	0.000370113	0.033755185	0.941473186	0.261526771	9.50E-05	0	0	0.444287618	4.46E-05	0.000507715	0.000160568	0	8.56E-05	5.80E-05	2.67E-05	0	0	0.000224102	0	0.001402275	0	0.085068633	0.002788282	4.35E-05	0	0.011505692	0.002352047	0	0.000444264	0	0.000819453	2.40E-05	0.124612427	0	0.000114887	0.000252319	0	0.009955813	0	0.002347397	0	0.00013716	0.000130919	0	0	0	0.005593638	0	0	0.023090707	0.00572517	0.000176825	0.001999041	0.003174209	9.65E-05	0.000486542	0	4.38E-06	0.000797873	0.139410721	0.001889102	0.070189528	0.001563012	0.000805604	0	0	9.35E-06	0.008008	0
56	25	0.011987819	0	0.011940131	0.012155856	0.111743252	0.053073775	0.015128415	0	0.016637097	0.011444595	0.055774736	0.282739935	0.035585044	0.009032777	0.252585016	0.020297956	0.070862893	0.083142567	0.004738873	0.155370172	0.241153434	0.085203569	0.017405987	0.072869015	0.043303338	0	0.016896419	0.010586513	0.009973713	0.057331294	0.007072227	0.061763164	0.085822313	0.008905746	0.007678545	0	0.063560492	0.00447359	0.015044526	0.042616263	0.006852474	0.000451456	0.000304309	0.09394269	0.000293786	0.092896321	0.003625804	0.018116083	0.000372022	0.000361383	0.02615655	0.969329167	0.215801079	0.000103794	0	0	0.332729431	8.45E-05	0.000385478	0.000185518	0	8.45E-05	6.95E-05	0.0040406	0	0	0.000259394	0	0.001350048	0	0.212237107	0.003026952	0	0	0.035978142	0.002452658	0	0.000453201	0	0.000889656	2.42E-05	0.074306746	0	9.08E-05	0.000264284	0	0.006710193	0	0.002599633	0	0.000165478	0.000164541	0	0.000104379	0	0.004332023	0	0	0.019981238	0.001564094	0.000190393	0.002000497	0.002990756	0.000104369	0.001751023	0	4.68E-06	0.000734418	0.106378227	0.002891654	0.112352775	0.007346921	0.000838595	0	0	1.39E-05	0.00826299	0
56	26	0.012755145	0	0.012829677	0.012919687	0.11572797	0.055044069	0.012292752	0	0.017074959	0.011177911	0.056173654	0.276573742	0.034012267	0.00643221	0.261512141	0.020220935	0.081086055	0.086459201	0.004733862	0.160359273	0.241839666	0.069267628	0.018067685	0.07015324	0.039302479	0	0.020760633	0.008282919	0.01343535	0.060270359	0.007454911	0.065980817	0.083899989	0.009402129	0.007548633	0	0.07226557	0.003892542	0.013513384	0.041608511	0.006195356	0.000464956	0.000350354	0.099933745	0.000131248	0.084942862	0.003481458	0.015040956	0.000355586	0.000352187	0.018939222	0.997458809	0.174098673	0.00029896	0	0	0.171702904	0.000128772	0.000264108	0.000212032	0	8.34E-05	8.21E-05	0.001494741	0	0	0.000298816	0	0.001301699	0	0.367517067	0.003304983	0	0	0.056657177	0.002564146	0	0.000464972	0	0.000966713	2.45E-05	0.008728374	0.000151581	6.67E-05	0.000277788	0	0.003830924	7.03E-06	0.003925508	0	0.000197667	0.000203156	0	0.000515787	0.000176966	0.003054647	0	0	0.02901258	0.004371755	0.000205357	0.002015946	0.002811413	0.000112745	4.03E-05	0	5.00E-06	0.000671797	0.047645557	0.003758595	0.211676343	0.011322657	0.000874863	0	0	1.88E-05	0.008554744	0
56	27	0.013519714	0	0.013735099	0.01366637	0.119524796	0.05692772	0.009531853	0	0.017477628	0.010920221	0.056613114	0.270538389	0.032611523	0.004016863	0.269185937	0.020105378	0.091177421	0.089468931	0.004757478	0.164997458	0.242494119	0.053582881	0.018729683	0.067664214	0.035512516	0.000308109	0.024650676	0.006003504	0.016949179	0.063244948	0.007843524	0.070217943	0.082119787	0.009920273	0.007468356	2.97E-05	0.080637303	0.003334311	0.012801951	0.040703435	0.005565495	0.00048139	0.000396457	0.105664805	0	0.077186678	0.003346951	0.012147738	0.000340537	0.000342821	0.012147203	1.026423351	0.137443341	0.000660871	0	0	0.085260147	0.000167139	0.000133172	0.00022516	0	7.73E-05	8.97E-05	0	0	0	0.000320877	0	0.001177182	0	0.452030358	0.0033974	0	4.46E-06	0.047742158	0.002516858	0	0.000449141	0	0.000984711	2.32E-05	0	0.000498622	3.96E-05	0.000274361	0	0.001385312	2.40E-05	0.004844209	0	0.000219605	0.000231879	0	0.000785976	0.006598481	0.001852876	0	0	0.026185941	0.008933924	0.000207779	0.001914636	0.002466716	0.000113988	0	0	5.01E-06	0.000570507	0.019725375	0.004128188	0.262117859	0.009417696	0.000856671	0	0	2.25E-05	0.008317082	0
56	28	0.014267589	0	0.014630225	0.014382969	0.123111521	0.058689158	0.006893557	0	0.017837111	0.010672745	0.05709232	0.264808292	0.031427367	0.001829621	0.27547722	0.019948713	0.100959507	0.092120454	0.004806995	0.16921759	0.243100403	0.038403993	0.019381053	0.065464714	0.031980602	0.000947289	0.028484011	0.003783322	0.020446114	0.06619739	0.008224656	0.074406946	0.080542202	0.010452658	0.007436605	0.000109071	0.088594416	0.002799686	0.012989038	0.039891094	0.004962559	0.000500267	0.000442229	0.11101818	0	0.069629064	0.00322138	0.009444769	0.000326832	0.000333187	0.005799422	1.055775718	0.105649839	0.001148229	0	0	0.118146679	0.000209962	1.65E-05	0.000242349	0	7.31E-05	9.90E-05	0	1.98E-06	0	0.00034978	3.01E-05	0.001087053	0	0.41680898	0.003578443	0	8.91E-06	0.026994508	0.002524769	0	0.000444482	0	0.001023699	2.25E-05	0.008245967	0.00075967	1.56E-05	0.000277142	0	0	4.65E-05	0.005483911	0	0.000247613	0.000267308	0	0.000961577	0.03480827	0.001008268	0	0	0.015103042	0.011732043	0.000214674	0.001864421	0.002195982	0.000117453	0	0	5.11E-06	0.000487937	0.029387903	0.004326994	0.257535536	0.004588387	0.000857112	0	0	2.65E-05	0.008266787	0
56	29	0.014980613	0	0.015484537	0.015052309	0.126429774	0.060275571	0.004423683	0.000418684	0.018140187	0.010433563	0.057593636	0.259480028	0.030494997	0	0.280176656	0.019742537	0.11022495	0.094335551	0.004878247	0.172902926	0.243570615	0.023974558	0.020005149	0.063598127	0.0287444	0.001582235	0.032169584	0.001656361	0.023850902	0.069050422	0.008582458	0.078458201	0.079203961	0.010988657	0.00744701	0.000210065	0.095967189	0.002288294	0.014154346	0.039131783	0.004383465	0.000520713	0.000486852	0.115774791	0	0.062228409	0.003101554	0.006939355	0.000314201	0.000322925	0	1.084179343	0.078323121	0.001689342	0	0	0.250158296	0.000256367	0	0.000260529	0	6.94E-05	0.000108679	0.0006625	0.000184052	8.70E-09	0.000380979	6.25E-05	0.001008635	1.19E-06	0.222421294	0.003799257	0	1.33E-05	0.010944322	0.00254631	2.08E-06	0.000443197	3.22E-08	0.001068719	2.19E-05	0.04667207	0.000950453	0	0.000281655	3.83E-07	0	7.54E-05	0.005856349	0	0.000279321	0.000307075	3.22E-06	0.001054122	0.095130868	0.000412055	4.23E-08	0	0.001965882	0.009154654	0.000222822	0.001830109	0.001947941	0.000121377	0.028244117	1.45E-05	5.23E-06	0.000411375	0.061659226	0.004338877	0.199340784	0	0.000862007	0	0	3.06E-05	0.008266835	0
56	30	0.015610352	0	0.016235929	0.015626962	0.129172953	0.061515988	0.002165954	0.000915659	0.018338571	0.010181606	0.057988688	0.254171245	0.029793475	0	0.282535641	0.019441737	0.118533313	0.095852345	0.004957547	0.175600251	0.243353952	0.010530255	0.020545732	0.06199123	0.025795076	0.002192586	0.035545613	0	0.027033924	0.071588218	0.008883901	0.082122458	0.0779944	0.011495295	0.007500743	0.000334594	0.102648334	0.001803722	0.016398464	0.038425764	0.003831292	0.000542312	0.00052983	0.119804952	0	0.055025715	0.002987647	0.004655164	0.000302724	0.000312004	0	1.11122999	0.055288662	0.00213726	0	0	0.359023592	0.000296373	0	0.000269673	0	6.36E-05	0.000114449	0.003121998	0.000353078	7.27E-07	0.000399436	9.15E-05	0.000905779	4.57E-06	0.028631373	0.003915381	0	1.72E-05	0.002685765	0.002485708	7.99E-06	0.000428576	1.24E-07	0.001078984	2.06E-05	0.079938979	0.00104414	0	0.000277265	1.23E-06	0	0.000108211	0.005794352	9.37E-06	0.000304057	0.000339287	7.33E-06	0.001037727	0.15111594	1.99E-05	1.62E-07	1.07E-06	0	0	0.000223725	0.001742389	0.00165367	0.000121146	0.085683981	3.64E-05	5.17E-06	0.000326566	0.086567735	0.004039007	0.133566405	0	0.000839023	0	0	3.35E-05	0.008010638	2.05E-05
56	31	0.016129269	0.000614785	0.016843596	0.016080896	0.13122271	0.062330364	0.00018085	0.001388803	0.018412262	0.009913566	0.058238003	0.24893224	0.029350954	0	0.282252488	0.019034526	0.125581874	0.096554863	0.005038368	0.177121464	0.242287794	0	0.020975773	0.060676105	0.023181638	0.002757526	0.038485929	0	0.029888331	0.073692581	0.009108358	0.085257493	0.076931605	0.011954391	0.007603308	0.000485024	0.108579505	0.00135058	0.019841341	0.037793477	0.003311179	0.00056495	0.00057094	0.123035867	0	0.048089832	0.002881401	0.002619641	0.000292644	0.000300544	0	1.137095564	0.036440696	0.002353333	0	0	0.335421689	0.000322857	0	0.000265801	0	5.56E-05	0.000114324	0.006089791	0.000486859	1.34E-06	0.000398465	0.000112859	0.000778289	7.34E-06	0	0.003870685	0	1.98E-05	0.001902454	0.002320212	1.28E-05	0.000396958	1.99E-07	0.001040984	1.85E-05	0.088480547	0.001033013	0	0.000261183	2.12E-06	0	0.000140855	0.00530123	2.14E-05	0.000316054	0.000356966	1.10E-05	0.000919074	0.16453369	0	2.61E-07	2.08E-06	0	0	0.000214689	0.001588389	0.001322732	0.000115389	0.150839911	5.43E-05	4.88E-06	0.000237906	0.080259382	0.003452694	0.107070323	0	0.000780777	0	0	3.45E-05	0.007433586	3.55E-05
56	32	0.01654304	0.001856536	0.017301984	0.016421338	0.132726922	0.062766932	0	0.001822641	0.018379129	0.009645762	0.058417887	0.24429672	0.029248522	0	0.279617158	0.018547955	0.131332704	0.096528157	0.005124017	0.177642131	0.240695406	0	0.021310886	0.05979835	0.020993271	0.003262402	0.040946501	0	0.032370875	0.075395947	0.009254268	0.08789563	0.076181012	0.012371816	0.007735683	0.000662133	0.11333448	0.00092996	0.024542866	0.037133685	0.002818453	0.000586653	0.000608028	0.124983261	0	0.041344597	0.002775382	0.000856495	0.000283275	0.000287699	0	1.158193879	0.021617564	0.002519529	0	0	0.254126088	0.000370575	0	0.000277728	0	5.15E-05	0.000120573	0.009862695	0.000634389	1.96E-06	0.000420892	0.000138302	0.000712529	1.02E-05	0.042106236	0.004085039	0	2.32E-05	0.00601032	0.002303154	1.79E-05	0.000391607	2.77E-07	0.001067784	1.77E-05	0.085819423	0.001041096	0	0.000261875	3.29E-06	0	0.000188554	0.005016384	3.36E-05	0.000349499	0.000398572	1.54E-05	0.00081481	0.159846916	0	3.64E-07	3.10E-06	0	0.014338607	0.000219041	0.00154091	0.001103179	0.000116669	0.177255515	7.35E-05	4.89E-06	0.000172382	0.064922297	0.003000933	0.094130579	0.02323917	0.000772607	0	0	3.73E-05	0.007350875	4.43E-05
56	33	0.016876383	0.003330797	0.017626302	0.016674035	0.133969134	0.062938117	0	0.002206934	0.018274686	0.009401391	0.05865912	0.240977113	0.029588204	0	0.275182128	0.018023463	0.135921813	0.095952957	0.00522298	0.177513325	0.239112022	0	0.02158932	0.059545397	0.019317942	0.003699802	0.042943322	0	0.034489303	0.076815361	0.009330492	0.090172462	0.075966878	0.012767926	0.007913177	0.000868673	0.11696189	0.000550148	0.030650059	0.036517559	0.002364644	0.000607953	0.000641424	0.125708582	0	0.034947056	0.002675428	0	0.000275282	0.000274	0	1.176020209	0.010878669	0.002494959	0	0	0.160279313	0.000435909	0	0.000298233	0	4.88E-05	0.000130115	0.014333669	0.000797499	2.64E-06	0.000456224	0.000167195	0.000674471	1.34E-05	0.049858493	0.004461988	0	2.73E-05	0.012832019	0.002354874	2.34E-05	0.000398491	3.62E-07	0.001128373	1.74E-05	0.075920011	0.001043559	0	0.000270738	4.86E-06	0	0.000254443	0.004771089	4.67E-05	0.000398964	0.000458405	2.06E-05	0.000691365	0.145385448	0	4.75E-07	4.20E-06	0.001080448	0.12042087	0.000230205	0.001539448	0.000921842	0.000121299	0.119266139	9.45E-05	5.04E-06	0.000113284	0.053001873	0.002536198	0.049475067	0.120817894	0.000787418	0	0	4.10E-05	0.007507688	4.83E-05
