subjectid$id	week sample obtained$clinical	g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase$gene	g__3-hydroxybutyryl-coa dehydrogenase$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__acetyl-coa c-acetyltransferase$gene	g__aldose 1-epimerase$gene	g__aspartate ammonia-lyase$gene	g__beta-lactamase$gene	g__dephospho-coa kinase$gene	g__dihydrolipoyl dehydrogenase$gene	g__dna helicase$gene	g__dna-directed rna polymerase$gene	g__endopeptidase clp$gene	g__fructose-bisphosphate aldolase$gene	g__glucose-1-phosphate adenylyltransferase$gene	g__glutamate decarboxylase$gene	g__glutamate dehydrogenase$gene	g__histidine kinase$gene	g__l-serine ammonia-lyase$gene	g__methionyl aminopeptidase$gene	g__peptidylprolyl isomerase$gene	g__peroxiredoxin$gene	g__phosphatidate cytidylyltransferase$gene	g__phosphoglycerate kinase$gene	g__phosphopyruvate hydratase$gene	g__pyruvate carboxylase$gene	g__ribulose-phosphate 3-epimerase$gene	g__rna helicase$gene	g__shikimate kinase$gene	g__superoxide dismutase$gene	g__thymidylate synthase$gene	g__transaldolase$gene	g__triose-phosphate isomerase$gene	g__uridine kinase$gene	m__hmdb00014$metabolite	m__hmdb00020$metabolite	m__hmdb00030$metabolite	m__hmdb00043$metabolite	m__hmdb00056$metabolite	m__hmdb00089$metabolite	m__hmdb00097$metabolite	m__hmdb00195$metabolite	m__hmdb00209$metabolite	m__hmdb00239$metabolite	m__hmdb00251$metabolite	m__hmdb00289$metabolite	m__hmdb00296$metabolite	m__hmdb00619$metabolite	m__hmdb00630$metabolite	m__hmdb00764$metabolite	m__hmdb01149$metabolite	m__hmdb01257$metabolite	m__hmdb02322$metabolite	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
126	8	0.004888632	0.000701528	0.003454509	0.013698367	0.005730705	0.010535905	0	0.006839603	0.004640181	0.062099162	0.045592898	0.230809338	0.079420374	0.131076523	0.005322746	0.027495279	0.035450001	0.041915101	0.207085861	0.07879026	0.122384672	0.123828551	0.016158981	0.073250541	0.268286602	0.0018517	0.026597803	0.263394915	0.015533875	0.063771001	0.005987372	0.008815775	0.175380878	0.00478968	0.015895781	0.000370918	0.029550644	0.001301955	0.025605107	0.084286657	0.004399868	0.000410812	0.000189777	0.044617046	0.003454618	0.062759344	0.001640957	0.04336793	0.000704711	0.000240878	0.006085324	0.554238766	0.100938814	0	0	0.001713905	0.002940243	0.000100506	0.001894069	0.002366616	0.001175572	0	0.000218934	0	0.001935669	0.00010994	4.15E-05	0	0	6.59E-05	0.001644323	0.000660184	0.003044542	0	3.74E-05	0.000175205	0.001761069	0.000797007	0.000527647	0	0	0.002097619	0	0	6.68E-05	5.92E-05	0	0.000280109	3.42E-05	5.89E-05	0.000126445	0.105068392	0.00030871	0.000373493	0	0.007302085	0.000763118	4.38E-06	0	0.004894902	0	0	0	0.000366117	0.002889078	0.001588562	0.000317351	0	0.002366937	0	0.00437643	0.000240964	0.004650143	7.32E-05	0.002341264	0.000795052	0	0
126	9	0.00538116	0.000819069	0.004041333	0.014351188	0.005939006	0.011427244	0	0.007106857	0.005263376	0.061038397	0.047863139	0.218196667	0.081224072	0.105285005	0.005926656	0.028999518	0.038122541	0.044073955	0.202928585	0.081903408	0.121275917	0.130199507	0.017146946	0.076252498	0.270526531	0.002173635	0.029425028	0.219953806	0.016792913	0.069940197	0.006558471	0.010405328	0.164817832	0.005354492	0.016739986	0.000391414	0.028019176	0.001339811	0.026239744	0.088552822	0.004600742	0.000416376	0.000181009	0.046545459	0.003604764	0.064150724	0.001686374	0.045043849	0.000742092	0.000261345	0.006451615	0.57835315	0.093494161	0	0	0.001842149	0.002987408	0.000101401	0.001982836	0.002273857	0.001152594	0	0.000115393	0	0.001878012	0.000118166	4.46E-05	0	0	7.08E-05	0.0016046	0.000692432	0.003135763	0	3.69E-05	0.000188315	0.001814683	0.000694658	0.000566104	0	0	0.002452805	0	0	7.18E-05	6.36E-05	0	0.000289876	0	6.18E-05	0.000133925	0.155573328	0.00030621	0.000279304	0	0.003584892	0.000723369	4.71E-06	0	0.007675538	0	0	0	0.000988384	0.00271842	0.001639354	0.000338392	0	0.002095016	0	0.005199382	0.000238546	0.004392411	7.87E-05	0.002248134	0.000762821	0	0
126	10	0.005863348	0.000936704	0.004633198	0.014978167	0.006135522	0.012286077	0	0.007360312	0.005881964	0.06007277	0.049992135	0.20646925	0.082805356	0.081383032	0.006541076	0.030377091	0.040729729	0.046093919	0.198749213	0.084745636	0.120524927	0.136014273	0.018082775	0.079054784	0.272299831	0.002496899	0.032219992	0.17952142	0.017994457	0.075972719	0.007113866	0.012047035	0.154864895	0.005907712	0.01756932	0.000410589	0.026542824	0.001376182	0.026852206	0.092639461	0.004794116	0.00042176	0.000172698	0.048405588	0.003745712	0.065666154	0.001730176	0.046643267	0.00077797	0.000281451	0.006804942	0.600661726	0.086320362	0	0	0.002028221	0.003134922	0.000105352	0.00213624	0.002255974	0.001166852	0	2.27E-05	0	0.001880956	0.000130102	4.91E-05	0	0	7.80E-05	0.00161703	0.000747591	0.003328084	0	3.78E-05	0.000207337	0.001926063	0.000620042	0.000622401	0	0	0.002911968	0	0	7.91E-05	7.01E-05	0	0.00030951	0	6.67E-05	0.000145745	0.205561107	0.000313202	0.000202247	0	0.000465362	0.00070811	5.19E-06	0	0.010516778	0	0	0.000218683	0.001697326	0.002641193	0.00174418	0.00037024	0	0.001904288	0	0.005799047	0.000244885	0.004284739	8.67E-05	0.002229126	0.000758076	0	0
126	11	0.006335621	0.001054412	0.00522985	0.015579957	0.006320566	0.013113648	0	0.007600339	0.00649613	0.059195399	0.051984861	0.19557684	0.08417122	0.059275959	0.00716601	0.031634139	0.043273187	0.047980155	0.194541779	0.087326094	0.120111592	0.141295078	0.018968517	0.08166402	0.273617411	0.00282139	0.034983374	0.141943949	0.019140666	0.081874333	0.007654146	0.013739704	0.145485586	0.006449885	0.018384054	0.000428468	0.025119904	0.00141108	0.027442522	0.096549079	0.004980093	0.000426961	0.000164832	0.05019829	0.003877596	0.067303977	0.001772376	0.048166955	0.000812365	0.000301207	0.007145509	0.621218711	0.079408444	0	0	0.002286934	0.003391868	0.000112558	0.002365691	0.002307173	0.001217672	0	0	0	0.001941425	0.000146697	5.53E-05	0	0	8.79E-05	0.001679956	0.000829805	0.003634632	0	4.01E-05	0.000233784	0.002102802	0.000564718	0.000701007	0	0	0.003511429	0	0	8.92E-05	7.90E-05	0	0.000340411	0	7.41E-05	0.000162817	0.250230435	0.000329813	0.000134426	0	0	0.000714573	5.85E-06	0	0.01357294	0	0	0.000909767	0.002558362	0.002645087	0.001910338	0.000415392	0	0.001772607	0.000654312	0.006261602	0.000260189	0.004308889	9.77E-05	0.002278384	0.000779031	0	0
126	12	0.006798313	0.001172153	0.005830964	0.016157097	0.006494414	0.013911007	0	0.007827267	0.007105959	0.058400215	0.05384575	0.185475239	0.085328179	0.038879762	0.007801413	0.032776343	0.045754071	0.049737292	0.190302209	0.089653077	0.120017679	0.146062184	0.019805992	0.084086152	0.274490041	0.00314696	0.037715395	0.107085256	0.020233402	0.08764966	0.008179783	0.015482042	0.136648027	0.006981446	0.019184298	0.000445074	0.023748875	0.001444503	0.028010553	0.100283266	0.005158736	0.000431972	0.000157399	0.051924003	0.004000519	0.069062326	0.001812976	0.049615291	0.000845292	0.000320617	0.007473449	0.640072734	0.072750227	0.000347536	0	0.002551019	0.00365104	0.000119354	0.002599393	0.002346742	0.001263887	0	0	0	0.001992493	0.000163637	6.17E-05	0	0	9.81E-05	0.001736155	0.000914023	0.003942156	0	4.24E-05	0.00026078	0.002279289	0.000505064	0.000781263	0	0	0.004157411	0	0	9.95E-05	8.81E-05	0	0.000372148	0	8.16E-05	0.000180278	0.272095401	0.000345041	6.73E-05	0	0	0.000717227	6.52E-06	0	0.016403598	0	0.001097295	0.001855604	0.00353289	0.002634441	0.002078704	0.000461529	0	0.00162821	0.001497261	0.006408711	0.000276014	0.004310069	0.000109023	0.002316128	0.000798832	0	0.0415814
126	13	0.007233378	0.001286617	0.006419902	0.016667861	0.006640509	0.014641997	0	0.008021086	0.007691985	0.057536233	0.055438517	0.175680723	0.086064601	0.020068383	0.008425875	0.033723681	0.048051555	0.051239871	0.185558533	0.09150266	0.119923045	0.14995483	0.020544842	0.086108697	0.274234545	0.003464655	0.040313878	0.074634911	0.021220582	0.093066879	0.008669222	0.017229067	0.128000283	0.007483805	0.019969877	0.000460422	0.022428202	0.001476433	0.028555809	0.10384206	0.00533003	0.000436782	0.000150385	0.053582411	0.00411452	0.070938618	0.001851955	0.050987939	0.000876751	0.000339681	0.007788774	0.657263094	0.066337942	0.001589062	0	0.002705708	0.003754581	0.000120648	0.002722332	0.002279651	0.001253002	0	0	0	0.001952514	0.00017356	6.55E-05	0	0	0.000104053	0.001713906	0.000959717	0.004078566	0	4.31E-05	0.000276593	0.00235605	0.000424376	0.000828056	0	0	0.004647891	0	0	0.000105525	9.35E-05	0	0.000388365	0	8.57E-05	0.000190085	0.252779215	0.0003444	2.10E-06	0	0	0.000687545	6.92E-06	0	0.018071845	0	0.00265213	0.002966037	0.004430596	0.002505605	0.002158281	0.000487981	0	0.001414613	0.00243509	0.006010516	0.000280662	0.004117694	0.000115633	0.002248639	0.000784935	0	0.161065295
126	14	0.007643294	0.001397881	0.006996775	0.017121267	0.006762916	0.015313099	0	0.008186578	0.008255684	0.056645382	0.056796601	0.166346595	0.086444506	0.002906086	0.00904098	0.034499648	0.050185314	0.052519116	0.180475761	0.092936643	0.119897116	0.153074836	0.021196569	0.087785882	0.273063422	0.003774567	0.042789746	0.04474189	0.022112463	0.098159514	0.009125741	0.018979423	0.119665269	0.007959242	0.020741023	0.000474534	0.021157149	0.001506885	0.029078455	0.1072276	0.00549407	0.00044139	0.000143784	0.055174323	0.004219725	0.072931993	0.001889332	0.05228565	0.00090676	0.000358405	0.008091646	0.672843211	0.060166537	0.002540561	0	0.002822753	0.003813164	0.000120201	0.002809967	0.002186128	0.001226512	0	0	0	0.001888458	0.000181068	6.83E-05	0	0	0.000108554	0.001670705	0.000993251	0.00416171	0	4.35E-05	0.000288558	0.00240137	0.000344398	0.0008634	0	0	0.005078428	0	0	0.00011009	9.75E-05	0	0.000399956	0	8.87E-05	0.000197386	0.207754958	0.000339061	0	0	0	0.000650669	7.22E-06	0	0.018872593	0	0.004366243	0.004246467	0.005301017	0.00235226	0.002210684	0.000507831	0.003499701	0.001198772	0.003461465	0.005351556	0.000282713	0.003883786	0.000120636	0.002155186	0.000764029	0	0.30832724
126	15	0.00802447	0.001504961	0.007556393	0.017511896	0.006859906	0.01591845	0	0.008321535	0.008792146	0.055715736	0.057905726	0.157450097	0.086456185	0	0.009641154	0.035098946	0.052134123	0.053562232	0.1750458	0.093937636	0.119897436	0.155395869	0.02175512	0.089097227	0.270943427	0.004073939	0.045120077	0.017432408	0.02290143	0.102882815	0.009545339	0.020717326	0.111636474	0.008403813	0.021497606	0.000487426	0.019934783	0.001535849	0.029578178	0.110440118	0.005650856	0.00044579	0.000137586	0.056699596	0.004316186	0.075040485	0.001925096	0.053508275	0.000935321	0.000376788	0.008382084	0.686855205	0.054230614	0.003256491	0	0.00292331	0.003857682	0.000119068	0.002884001	0.002087357	0.001195652	0	0	0	0.001818252	0.000187518	7.07E-05	0	0	0.000112422	0.001622027	0.001022207	0.004225052	0	4.38E-05	0.000298838	0.002434676	0.000269922	0.000893773	0	0	0.005475423	0	0	0.000114012	0.000100984	0	0.00041001	0	9.13E-05	0.000203675	0.148080054	0.0003321	0	0	0	0.000613105	7.48E-06	0	0.018859356	0	0.006232163	0.00570726	0.00616037	0.002198375	0.002253395	0.000524907	0.006075239	0.00099597	0.004580016	0.004558489	0.000284473	0.003647467	0.000124933	0.002056681	0.000743059	0	0.467445877
126	16	0.008356203	0.001603549	0.008076767	0.017798282	0.006915801	0.016418781	0	0.008406775	0.009277323	0.054625335	0.058633384	0.148670051	0.08591618	0	0.010199632	0.035445069	0.053767142	0.054247074	0.168924501	0.094299098	0.119637743	0.15657758	0.022169606	0.089841315	0.267307191	0.004350976	0.047185044	0	0.023532134	0.10697314	0.009903792	0.022379948	0.103700889	0.008795527	0.02223939	0.000499111	0.018760317	0.001563307	0.030054572	0.11347931	0.005800364	0.000449972	0.000131784	0.058157835	0.004403936	0.07726192	0.001959232	0.054655438	0.000962431	0.000394827	0.008660058	0.699338931	0.04852549	0.003797494	0	0.003012927	0.003895679	0.000117527	0.002949933	0.001988385	0.001163178	0	0	0	0.001746268	0.000193267	7.29E-05	0	0	0.000115868	0.001571639	0.00104849	0.004277061	0	4.41E-05	0.000307999	0.002460925	0.000201693	0.000920871	0	0	0.005842165	0	0	0.000117507	0.00010408	0.001220985	0.000419281	0	9.36E-05	0.000209335	0.082488072	0.000324301	0	0	0	0.000576347	7.71E-06	0	0.017999981	0	0.008246965	0.00735404	0.007009159	0.002049339	0.00229078	0.000540201	0.006675915	0.000808854	0.005791504	0.003709381	0.000286455	0.003417619	0.000128763	0.001958098	0.000723546	0	0.623939326
126	17	0.008659769	0.001697248	0.008575615	0.018029979	0.006950508	0.016857987	0	0.008466304	0.009733281	0.053537139	0.059148201	0.140476132	0.085088357	0	0.010740054	0.035644144	0.05522556	0.054730112	0.162661671	0.094302232	0.119446465	0.15708815	0.022502453	0.090279344	0.262984085	0.004615304	0.049100981	0	0.024068853	0.110704848	0.010226797	0.024013177	0.096203967	0.009156427	0.022966033	0.0005096	0.01763311	0.00158924	0.030507147	0.11634438	0.005942544	0.000453927	0.00012637	0.059548412	0.004482992	0.079593879	0.001991715	0.055726566	0.000988084	0.000412517	0.008925499	0.710332472	0.043047163	0.004219307	0	0.003092048	0.00392753	0.000115621	0.003008105	0.001889808	0.001129421	0	0	0	0.001673077	0.000198342	7.48E-05	0	0	0.000118911	0.001519987	0.001072187	0.004318442	0	4.46E-05	0.000316087	0.002480587	0.000139574	0.000944824	0	0	0.006173694	0	0	0.000120593	0.000106813	0.004324599	0.000427788	0	9.58E-05	0.000214389	0.018771551	0.000315781	0	0.003528594	0	0.000540543	7.91E-06	0	0.016237234	0	0.010402759	0.009186002	0.007840228	0.001905609	0.0023231	0.000553782	0.006247816	0.000637173	0.007092016	0.002867026	0.000288636	0.003195032	0.000132144	0.00186002	0.000705487	0	0.76394303
126	18	0.008957733	0.001790293	0.009074097	0.018254682	0.006982606	0.017280833	0	0.008522701	0.010184803	0.052586864	0.059610283	0.133200337	0.084206488	0	0.011289304	0.035796055	0.056653389	0.055160058	0.156692535	0.094205678	0.119615726	0.157364565	0.022814393	0.090655405	0.258688462	0.004878367	0.05099363	0	0.024576159	0.114367059	0.010541196	0.025674833	0.089375299	0.009510374	0.023677098	0.000518901	0.016552656	0.001613623	0.030935339	0.119034103	0.006077325	0.000457646	0.000121338	0.060870499	0.004553357	0.08203368	0.002022518	0.056720913	0.001012269	0.000429849	0.009178297	0.71987274	0.037792279	0.004223907	0	0.002921057	0.003653311	0.00010478	0.002826544	0.001656011	0.001011532	0	0	0	0.001477721	0.000187374	7.07E-05	0	0	0.000112335	0.001356003	0.001010349	0.004019506	0	4.16E-05	0.000298607	0.002304692	7.70E-05	0.000892423	0	0	0.005975019	0	0	0.000113924	0.000100906	0.008216389	0.00040247	0	9.02E-05	0.000202239	0	0.000283357	0	0.008319113	0.002007911	0.000467387	7.47E-06	0	0.012514278	0	0.011724983	0.010347299	0.007990415	0.001633261	0.002172084	0.000522756	0.005187378	0.00044403	0.007832136	0.001926751	0.000268885	0.002753929	0.000124837	0.001629037	0.000636535	0	0.804940532
126	19	0.009250473	0.001882745	0.009572435	0.018471945	0.007011843	0.017688092	0	0.008575697	0.01063232	0.051759735	0.060020325	0.126757773	0.083267393	0	0.011847671	0.035903876	0.058050846	0.055538103	0.150979201	0.094009731	0.120113433	0.157415323	0.023106172	0.090968692	0.254395105	0.005140311	0.052864001	0	0.025055324	0.117964516	0.010847439	0.027365472	0.083149942	0.00985796	0.024372049	0.000527024	0.015518575	0.001636426	0.031338515	0.121546866	0.00620462	0.000461118	0.000116681	0.062123072	0.004615026	0.084578338	0.002051608	0.057637581	0.00103497	0.000446813	0.009418309	0.727995891	0.032758085	0.004496162	0	0.002973574	0.003669228	0.00010237	0.002864498	0.001565623	0.000977915	0	0	0	0.001407987	0.000190742	7.19E-05	0	0	0.000114355	0.001305855	0.001026858	0.004036559	0	4.20E-05	0.000303976	0.002309985	3.03E-05	0.000908369	0	0	0.006204094	0	0	0.000115972	0.000102721	0.013661579	0.000408626	0	9.17E-05	0.000205684	0	0.000274209	0	0.013816221	0.004704947	0.000435975	7.60E-06	0	0.009272535	0	0.01391519	0.012330469	0.008701203	0.001509751	0.002191443	0.000531894	0.004635948	0.000312431	0.009163227	0.00127201	0.000270956	0.002560926	0.000127081	0.001539303	0.000621911	0	0.790260461
126	20	0.009538043	0.00197459	0.010070483	0.018680899	0.007037829	0.01807994	0	0.008624844	0.011075864	0.051041972	0.060377471	0.121073647	0.082266637	0	0.012415088	0.035969627	0.059416397	0.05586396	0.145487102	0.093712502	0.120909042	0.157244384	0.023377872	0.09121637	0.250077482	0.00540108	0.054711271	0	0.025506757	0.121497923	0.011145598	0.029084713	0.077471179	0.010199404	0.024985072	0.000532585	0.014492795	0.001653305	0.031633443	0.123558334	0.006307862	0.000463122	0.000112102	0.063140198	0.004655835	0.086997542	0.002073538	0.058323364	0.001053423	0.00046219	0.009620258	0.732825725	0.027869665	0.004718063	0	0.003015117	0.003677257	9.97E-05	0.002893759	0.00147566	0.00094309	0	0	0	0.001337333	0.000193407	7.29E-05	0	0	0.000115952	0.001254501	0.001040342	0.004042201	0	4.25E-05	0.000308223	0.002308465	0	0.000921008	0	0	0.006393486	0	0	0.000117592	0.000104156	0.020074236	0.000413772	0	9.29E-05	0.000208457	0	0.000264461	0	0.019611044	0.007635509	0.000405385	7.71E-06	0	0.005460904	0	0.016139838	0.014391298	0.009370891	0.00139076	0.002204934	0.000539188	0.004120502	0.00019373	0.010522132	0.000683678	0.000272894	0.002374074	0.000128857	0.001450084	0.000608012	0	0.774785013
126	21	0.009820843	0.002065876	0.010568421	0.018881538	0.007060526	0.018457228	0	0.008670117	0.011515835	0.05042397	0.060683554	0.116089512	0.081204236	0	0.012991977	0.035996848	0.060750898	0.056139795	0.140194231	0.093316507	0.121981083	0.156862393	0.023630549	0.091399937	0.245724659	0.005660785	0.056536599	0	0.02593182	0.124972465	0.011436149	0.030833223	0.072294287	0.010535273	0.025451911	0.00053432	0.013451663	0.001660263	0.031743823	0.124763271	0.006371442	0.000462564	0.000107379	0.063765599	0.00466472	0.089061887	0.002083291	0.058636703	0.001065011	0.000474751	0.009759884	0.732675475	0.023108224	0.004893389	0	0.003046785	0.003678522	9.67E-05	0.002915284	0.00138692	0.000907543	0	0	0	0.001266528	0.000195439	7.37E-05	0	0	0.00011717	0.001202587	0.001051111	0.004037959	0	4.29E-05	0.00031146	0.002301071	0	0.000930672	0	0	0.00654637	0	0	0.000118827	0.00010525	0.027211634	0.000418015	0	9.39E-05	0.000210629	0	0.000254274	0	0.025575806	0.010721751	0.000375811	7.79E-06	0	0.001254236	0	0.018362339	0.016489475	0.009996298	0.001276893	0.002213279	0.000544827	0.003641849	8.76E-05	0.011888449	0.000159756	0.00027473	0.002194437	0.00013021	0.001362162	0.000594942	0	0.758809357
126	22	0.010094364	0.002155598	0.011061037	0.019064685	0.007076502	0.018811655	0.004605112	0.008707316	0.011946813	0.049873461	0.060910994	0.111701116	0.080042016	0	0.013572214	0.035971641	0.062025146	0.056340538	0.135017594	0.092779541	0.123251564	0.156204188	0.023853707	0.091476895	0.241212176	0.005916649	0.058312782	0	0.026319045	0.128330922	0.011713863	0.032595908	0.06754814	0.010860834	0.025913927	0.000535305	0.012480791	0.001666753	0.031850433	0.125867256	0.006431341	0.000462093	0.000103159	0.06435926	0.004668483	0.091258261	0.002092716	0.058911311	0.001075743	0.000487098	0.009891928	0.731807931	0.018643849	0.005008828	0	0.003059101	0.003661425	9.32E-05	0.002919916	0.001295555	0.000868683	0	0	0	0.001192084	0.000196229	7.40E-05	0	0	0.000117644	0.001146685	0.001055826	0.004011414	0	4.31E-05	0.000312719	0.002280801	0	0.000934462	0	0	0.006643095	0	0	0.000119308	0.000105675	0.034729279	0.000420009	0	9.43E-05	0.000211534	0	0.00024295	0	0.031487197	0.013845187	0.000346197	7.82E-06	0	0	0	0.020479896	0.018525093	0.010538886	0.001164524	0.002209532	0.000547103	0.003188922	0	0.013198727	0	0.000275538	0.002015783	0.000130736	0.001271754	0.000580761	0	0.740029415
126	23	0.010362023	0.002244406	0.011551585	0.019236601	0.007088125	0.019149871	0.010907788	0.008739348	0.012372629	0.049400675	0.061081846	0.107906531	0.078809033	0	0.014160142	0.035909556	0.063259219	0.056487025	0.129993739	0.092136075	0.124744145	0.155333064	0.02405611	0.091479726	0.236620436	0.006170427	0.060058212	0	0.026678002	0.13161706	0.011982757	0.034382353	0.063226794	0.011179842	0.026371609	0.000535568	0.011576652	0.001672774	0.031953005	0.126873127	0.006487674	0.000461697	9.94E-05	0.064922085	0.004667245	0.093585342	0.002101813	0.059147747	0.001085646	0.000499248	0.010016671	0.730277135	0.014459597	0.005078057	0	0.003059353	0.00363462	8.95E-05	0.00291454	0.001205438	0.000828952	0	0	0	0.001117561	0.000196245	7.40E-05	0	0	0.000117653	0.001090047	0.001056927	0.003972403	0	4.33E-05	0.000312745	0.002253346	0	0.000934599	0	0	0.006700042	0	0	0.000119317	0.000105684	0.042429569	0.000420705	0	9.44E-05	0.000211669	0	0.000231202	0	0.037260196	0.016945074	0.000317579	7.82E-06	0	0	0	0.022489884	0.020488063	0.011014926	0.001057145	0.002198933	0.000547308	0.002770993	0	0.014454051	0	0.000275903	0.001844105	0.000130747	0.001182663	0.000566808	0	0.720331195
126	24	0.010624446	0.002332372	0.012040388	0.019398083	0.007095705	0.019473205	0.01755797	0.008766602	0.012793876	0.049001587	0.061200385	0.104672534	0.077510191	0	0.014756537	0.035815506	0.064455787	0.056583626	0.125118183	0.091392902	0.126448878	0.154265614	0.024239638	0.091414127	0.231957247	0.006422299	0.06177527	0	0.027010714	0.13483904	0.01224357	0.036193824	0.059304614	0.011493059	0.026825346	0.000535131	0.010736163	0.001678318	0.03205122	0.12778304	0.006540527	0.000461365	9.61E-05	0.065454717	0.004661099	0.096042017	0.002110575	0.059346327	0.00109474	0.000511218	0.010134337	0.728133671	0.010540457	0.00511139	0	0.003052299	0.003603472	8.57E-05	0.002903568	0.001118595	0.000789736	0	0	0	0.001044897	0.000195792	7.38E-05	0	0	0.000117382	0.001034486	0.001055981	0.003927101	0	4.35E-05	0.000312024	0.002222271	0	0.000932533	0	0	0.006728661	0	0	0.000119042	0.00010544	0.050155912	0.000420708	0	9.43E-05	0.000211353	0	0.000219442	0	0.042836122	0.01997735	0.00029046	7.81E-06	0	0	0	0.02439098	0.022370657	0.011436327	0.000956344	0.00218479	0.000546281	0.002390947	0	0.015655542	0	0.000276175	0.001682228	0.000130446	0.001096873	0.000553809	0	0.700811656
126	25	0.010877436	0.0024185	0.012522245	0.019541274	0.007096406	0.019774195	0.024541858	0.008785578	0.013205309	0.04865122	0.061243661	0.101924385	0.076116579	0	0.015355455	0.035678508	0.065588454	0.05660953	0.12033445	0.090516472	0.128300591	0.152950057	0.024395332	0.091245289	0.22713024	0.006669496	0.063438261	0	0.027307048	0.137943934	0.0124915	0.038014967	0.055733853	0.01179602	0.027275455	0.000534017	0.009956644	0.001683378	0.032144743	0.128598677	0.006589968	0.000461085	9.33E-05	0.065957624	0.004650123	0.098627437	0.002118995	0.059507203	0.00110304	0.000523019	0.010245108	0.725426124	0.006873156	0.005115291	0	0.00304028	0.003570384	8.19E-05	0.002889093	0.001035719	0.000751596	0	0	0	0.000974828	0.000195021	7.35E-05	0	0	0.00011692	0.000980718	0.001053733	0.003878386	0	4.37E-05	0.000310795	0.002189248	0	0.000928976	0	0	0.006735291	0	0	0.000118574	0.000105025	0.057767676	0.000420297	0	9.41E-05	0.000210741	0	0.000207853	0	0.048160193	0.022903047	0.000264971	7.78E-06	0	0	0	0.02617538	0.02416026	0.01180873	0.000862436	0.002168636	0.000544431	0.00204783	0	0.016799724	0	0.000276493	0.001530816	0.000129932	0.001015056	0.000541992	0	0.68191811
