subjectid$id	week sample obtained$clinical	m__hmdb00014$metabolite	m__hmdb00020$metabolite	m__hmdb00030$metabolite	m__hmdb00043$metabolite	m__hmdb00056$metabolite	m__hmdb00089$metabolite	m__hmdb00097$metabolite	m__hmdb00195$metabolite	m__hmdb00209$metabolite	m__hmdb00239$metabolite	m__hmdb00251$metabolite	m__hmdb00289$metabolite	m__hmdb00296$metabolite	m__hmdb00619$metabolite	m__hmdb00630$metabolite	m__hmdb00764$metabolite	m__hmdb01149$metabolite	m__hmdb01257$metabolite	m__hmdb02322$metabolite	s__subdoligranulum_unclassified$taxa	s__bacteroides_eggerthii$taxa	s__odoribacter_splanchnicus$taxa	s__bacteroides_fragilis$taxa	s__ruminococcus_bromii$taxa	s__eubacterium_eligens$taxa	s__eubacterium_siraeum$taxa	s__roseburia_inulinivorans$taxa	s__bacteroides_massiliensis$taxa	s__parabacteroides_distasonis$taxa	s__peptostreptococcaceae_noname_unclassified$taxa	s__akkermansia_muciniphila$taxa	s__lachnospiraceae_bacterium_5_1_63faa$taxa	s__clostridium_hathewayi$taxa	s__lachnospiraceae_bacterium_1_1_57faa$taxa	s__streptococcus_thermophilus$taxa	s__anaerostipes_hadrus$taxa	s__roseburia_intestinalis$taxa	s__ruminococcus_torques$taxa	s__alistipes_shahii$taxa	s__bacteroides_cellulosilyticus$taxa	s__ruminococcus_gnavus$taxa	s__clostridium_symbiosum$taxa	s__ruminococcus_lactaris$taxa	s__bacteroides_dorei$taxa	s__eubacterium_hallii$taxa	s__veillonella_dispar$taxa	s__bacteroides_finegoldii$taxa	s__bacteroides_thetaiotaomicron$taxa	s__parabacteroides_merdae$taxa	s__coprococcus_catus$taxa	s__clostridiales_bacterium_1_7_47faa$taxa	s__anaerotruncus_colihominis$taxa	s__bacteroides_vulgatus$taxa	s__ruminococcus_obeum$taxa	s__bifidobacterium_longum$taxa	s__dorea_formicigenerans$taxa	s__clostridium_bolteae$taxa	s__streptococcus_parasanguinis$taxa	s__c2likevirus_unclassified$taxa	s__bacteroides_xylanisolvens$taxa	s__faecalibacterium_prausnitzii$taxa	s__bacteroides_uniformis$taxa	s__bacteroides_faecis$taxa	s__clostridium_citroniae$taxa	s__veillonella_unclassified$taxa	s__escherichia_coli$taxa	s__clostridium_clostridioforme$taxa	s__bacteroides_stercoris$taxa	s__parabacteroides_unclassified$taxa	s__alistipes_onderdonkii$taxa	s__eubacterium_rectale$taxa	s__oscillibacter_unclassified$taxa	s__eubacterium_ventriosum$taxa	s__prevotella_copri$taxa	s__bacteroides_caccae$taxa	s__bacteroides_ovatus$taxa	s__sutterella_wadsworthensis$taxa	s__haemophilus_parainfluenzae$taxa	s__alistipes_putredinis$taxa	s__clostridium_asparagiforme$taxa	s__barnesiella_intestinihominis$taxa	s__alistipes_finegoldii$taxa	s__dialister_invisus$taxa	s__klebsiella_pneumoniae$taxa
15	7	0.008776412	0.000605419	0.038789353	0.005826591	0.023912243	0.011180623	0.005864399	0.00050023	0.000380896	0.034194881	0.006247352	0.004622372	0.001570044	0.036646947	0.000124172	0.000268321	0.006173409	0.242983287	0.067128585	0.053369117	0	0.042991526	0.066204772	0.007131077	0.01672701	0	0.000956862	6.66E-06	0.002071958	0.000351644	0.024512333	0.000488183	0.000134447	0	0	5.72E-06	0.002224093	0.004391989	0	0	0.000203773	0	0	0.023236323	4.61E-07	0	0	0.003545434	0	0.000577282	0	6.89E-05	0.056298683	0.00308173	0	0	0	0	9.51E-05	0.071983457	0.084106788	0.041524663	0.000169964	0	0	0.006610423	0	0	0.019049393	0.077144512	0.005649514	0.010146168	0.003261825	0	0.055761536	0.038640037	0	0	0.125591979	0	0	0.004764515	0.031486178	0
15	8	0.009034597	0.000630205	0.040961033	0.006159761	0.025078357	0.010746574	0.006418442	0.000511012	0.000388755	0.034102372	0.006976085	0.007454313	0.001657759	0.038941354	0.000118389	0.00018181	0.00638589	0.225456292	0.068812938	0.063925334	0	0.045965659	0.0903484	0.007533178	0.01648721	0	0.00103667	6.69E-06	0.00166681	0.000447372	0.025997226	0.000547457	0.000101967	0	0	6.55E-06	0.002332299	0.00572168	0	0	0.000238755	0	0	0.023749665	9.55E-07	0	0	0.002548678	0	0.000636138	0	7.98E-05	0.061186843	0.003307069	0	0	0	0	0.000111324	0.022762517	0.076726942	0.037028663	0.000171945	0	0	0.006913183	0	0	0.019314611	0.084078982	0.008734922	0.009741496	0.003174362	0	0.057581303	0.037929503	0	0	0.129034456	0	0	0.004950155	0.032012942	0
15	9	0.00906068	0.000631179	0.041628653	0.006268954	0.025426112	0.010540035	0.006823405	0.000504394	0.00038296	0.032957791	0.007407625	0.011913389	0.001720493	0.040014411	0.000113879	0.000103967	0.006373407	0.203358843	0.068180365	0.079026424	0	0.046513793	0.091489887	0.007867273	0.016276188	0	0.001115057	6.58E-06	0.001183164	0.000547407	0.026439637	0.000604499	7.92E-05	0	0	7.27E-06	0.00275185	0.007209393	7.04E-08	0	0.000267645	0	0	0.024231123	1.51E-06	0	0	0.001621602	2.02E-06	0.000691625	0	8.94E-05	0.068414277	0.003510307	0	0	0	0	0.000125847	0.009796289	0.074137772	0.022084489	0.000184468	0	0	0.007156009	0	0	0.019553829	0.08195891	0.012128806	0.009384698	0.003096626	0	0.060802777	0.039592072	3.81E-07	9.61E-06	0.131057652	0	0	0.005144274	0.031577821	0
15	10	0.009083502	0.000625095	0.041853587	0.00631258	0.025597246	0.010803652	0.007226111	0.000494008	0.000374003	0.031692303	0.00771427	0.017846616	0.001796493	0.040836229	0.000113491	4.10E-05	0.006304513	0.183118853	0.067064701	0.088245969	0	0.04362508	0.078728605	0.008123198	0.016054869	0	0.00119023	6.33E-06	0.000651349	0.000650967	0.025769019	0.000658546	6.56E-05	0	0	7.87E-06	0.003590112	0.008824744	2.57E-06	0	0.000290913	0	0	0.024635424	2.13E-06	0	0	0.001605493	7.39E-05	0.000742863	0	9.75E-05	0.076480339	0.003686835	0	0	0	0	0.000138623	0.020746201	0.06816461	0.016016176	0.0002066	0	0	0.007329139	0	0	0.019649148	0.074674396	0.015302112	0.009049435	0.003020632	0	0.065288235	0.04430943	1.39E-05	3.25E-05	0.130926351	0	0	0.005336549	0.029601681	0
15	11	0.009102461	0.000612909	0.041686217	0.00629724	0.025609691	0.011484251	0.007620723	0.000480417	0.000362421	0.030341227	0.007906361	0.024980411	0.001882982	0.041421849	0.000116794	0	0.006186601	0.16476334	0.065545244	0.08270668	0	0.037149936	0.066400924	0.008298398	0.015807919	0	0.001261355	5.95E-06	0.00010728	0.000757372	0.023977288	0.000709241	6.10E-05	0	0	8.35E-06	0.004902077	0.010537908	5.44E-06	0	0.000309144	0	0	0.024946501	2.80E-06	0	0	0.003065515	0.000156499	0.000789492	0	0.000104291	0.083802317	0.003835162	0	0	0	0	0.000149647	0.031302955	0.053585296	0.036407923	0.000237695	0	0	0.007430172	0	0	0.019522147	0.06917226	0.017804136	0.008725011	0.002943218	0	0.070873201	0.052339472	2.95E-05	6.14E-05	0.128286215	0	0	0.005522378	0.025915399	0
15	12	0.009126883	0.000596224	0.041222723	0.006236537	0.025509634	0.012540989	0.008010818	0.000464675	0.000349116	0.028968764	0.008003744	0.033085384	0.001979432	0.041833737	0.000123475	0	0.006033592	0.14843996	0.063768556	0.067298532	0	0.030432793	0.056957095	0.008372331	0.015490048	0	0.001324637	5.43E-06	0	0.000863805	0.021194113	0.00075449	6.51E-05	0	0	8.69E-06	0.006476607	0.012287501	8.63E-06	0	0.000322194	0	0	0.025096511	3.51E-06	0	0	0.005264931	0.000248401	0.000829273	0	0.000109423	0.088154233	0.003945127	0	0	0	0	0.000158543	0.037604165	0.03764019	0.07169451	0.000276499	0	0	0.007440952	0	0	0.01912824	0.066135854	0.019540208	0.008385491	0.002855853	0	0.07679769	0.061658854	4.68E-05	9.58E-05	0.123566868	0	0	0.005685044	0.021929357	0
15	13	0.009167696	0.000576615	0.040561979	0.006144599	0.025346348	0.013941757	0.008403678	0.000447806	0.000334952	0.02763453	0.008027935	0.041991402	0.002086256	0.042143254	0.000133282	0	0.005859315	0.134222547	0.061878647	0.050991631	0	0.027952643	0.049955045	0.008329046	0.015069018	0	0.001376369	4.77E-06	0	0.000966731	0.01765048	0.000792149	7.77E-05	0	0	8.88E-06	0.008015533	0.013998275	1.21E-05	0	0.000330007	0	0	0.025031512	4.24E-06	0	0	0.007079769	0.000347247	0.000860034	0	0.000112679	0.087149056	0.004007827	0	0	0	0	0.000164936	0.041035874	0.031297683	0.101902234	0.000321439	0	0	0.007348032	0	0.000331351	0.018459132	0.064721546	0.020516645	0.008013798	0.002752729	0	0.082149311	0.069548238	6.54E-05	0.000134646	0.117629182	0	0	0.005809414	0.019584428	0
15	14	0.009230886	0.000555166	0.039772806	0.006031101	0.02515256	0.015657674	0.008804127	0.000430457	0.000320495	0.026373624	0.007995166	0.051567902	0.002203406	0.042398087	0.000145972	0	0.005672872	0.122040985	0.059969596	0.04324899	0	0.034306583	0.045005903	0.008163456	0.014533013	0	0.001413981	4.00E-06	0	0.001062756	0.013646526	0.000820683	9.84E-05	2.08E-05	0	8.91E-06	0.009207662	0.015594159	1.56E-05	0	0.00033291	0	0	0.02472703	4.97E-06	0	0	0.007349515	0.00045003	0.000880364	0	0.000113944	0.078520843	0.004018696	0	0	6.99E-05	0	0.000168606	0.043095745	0.04579168	0.106367816	0.000370755	0	0	0.007148028	0	0.001022947	0.017536475	0.064110508	0.020767518	0.007604528	0.002631931	0	0.086040554	0.07323616	8.48E-05	0.000176884	0.111558392	0	0	0.00588575	0.020894622	0
15	15	0.009322007	0.000532766	0.03891364	0.005904201	0.02495668	0.017669906	0.009217812	0.000413142	0.000306202	0.0252134	0.007919657	0.06173159	0.002331255	0.042641283	0.00016138	0	0.005481701	0.111793562	0.058119109	0.049665753	0	0.050370643	0.041792674	0.007895785	0.013913123	0	0.00143892	3.15E-06	0	0.001151219	0.00954546	0.00084089	0.000126642	0.000116922	0	8.80E-06	0.00976719	0.01703871	1.93E-05	0	0.000332247	0	0	0.024231234	5.69E-06	0	0	0.005124979	0.000554549	0.000891402	0	0.000113454	0.063352571	0.003985158	0	0	0.00015604	0	0.000169845	0.045453734	0.0822683	0.07731927	0.000423419	0	0	0.006859864	0	0.001582303	0.016437948	0.06362163	0.02040129	0.007174454	0.00249929	0	0.087827303	0.070198907	0.000104479	0.00022157	0.106774806	0	0	0.005920959	0.026487312	0
15	16	0.009448872	0.000510263	0.038043165	0.005772107	0.024789698	0.019975793	0.009653638	0.000396364	0.000292514	0.02418164	0.007815542	0.072462421	0.002471243	0.042922689	0.000179479	0	0.005293119	0.103393519	0.056405849	0.060655875	0	0.063210404	0.040496741	0.007653448	0.013425194	0	0.00147352	2.28E-06	0	0.001249469	0.005770547	0.000865902	0.000164346	0.000222206	0	8.69E-06	0.009559352	0.018564716	2.32E-05	0	0.000334079	0	0	0.023926048	6.47E-06	0	0	0.000195231	0.000668413	0.000907162	0	0.000113055	0.055367615	0.003970618	0	0	0.000253737	0	0.000171388	0.050489144	0.103806005	0.057478705	0.000485343	0	0	0.006594509	0	0.001911141	0.015453834	0.063445739	0.019814861	0.00683319	0.002393373	0	0.088149145	0.058876272	0.000125932	0.000271742	0.106112963	0	0	0.00600645	0.031860497	0
15	17	0.009617249	0.000488219	0.037202107	0.005640263	0.024673528	0.022581617	0.010119347	0.000380423	0.000279718	0.023295781	0.007692975	0.08377325	0.002624789	0.043278682	0.000200311	0	0.005111788	0.096727255	0.054883453	0.064750467	0	0.060504983	0.040771206	0.00745818	0.013098635	0	0.001523935	1.38E-06	0	0.001364616	0.002503136	0.000899554	0.000213404	0.000340019	0	8.61E-06	0.008693107	0.020253559	2.77E-05	0	0.000340541	0	0	0.023888401	7.37E-06	0	1.68E-05	0	0.00079691	0.000931396	0	0.000113183	0.064601139	0.003989354	0	0	0.000366449	0	0.000173945	0.060341381	0.077582179	0.083844447	0.000559779	0	0	0.006369077	0	0.001893576	0.014638835	0.064428488	0.019128128	0.00659133	0.002318641	0	0.086509737	0.042661554	0.000150141	0.00032974	0.110265422	4.98E-05	0	0.006165184	0.032118751	0
15	18	0.009822755	0.000466574	0.036385406	0.005507087	0.024601462	0.025479127	0.010612192	0.000365155	0.000267764	0.022547122	0.007552116	0.095613916	0.002790806	0.043696238	0.000223788	0	0.004936053	0.091598579	0.053541124	0.058047737	0	0.047224417	0.040996325	0.007095138	0.012550732	0	0.001546523	4.22E-07	0	0.001457947	0	0.000916178	0.000268422	0.000460976	0	8.33E-06	0.008609601	0.021501321	3.19E-05	0	0.000342827	9.96E-06	0	0.023431769	8.17E-06	0	4.17E-05	0.013006131	0.000917605	0.000937487	0	0.000110616	0.074638552	0.0039271	0	0	0.00048426	0	0.000172568	0.075317135	0.030333683	0.119601866	0.000630935	0	0	0.005999782	0	0.001329054	0.013596694	0.071307152	0.017849341	0.006254445	0.002207055	0	0.079492591	0.050312348	0.000172881	0.000386429	0.112661051	0.000130127	0	0.006219981	0.026221238	0
15	19	0.010059331	0.000445211	0.035581728	0.005369947	0.024562398	0.028656229	0.011126782	0.000350354	0.000256577	0.021926589	0.00739118	0.107904397	0.002967584	0.044153147	0.000249793	0	0.00476359	0.087839659	0.05236268	0.040925042	0	0.032487392	0.038797978	0.006278146	0.011256923	0	0.001468378	0	0.000646522	0.001453531	0	0.000872371	0.000311753	0.0005515	0	7.48E-06	0.010338502	0.021177568	3.39E-05	0	0.000325906	0.000224586	0	0.02153082	8.43E-06	6.65E-06	6.40E-05	0.057877933	0.000976262	0.000882135	0	0.000100617	0.06573448	0.003611413	0	0	0.000572976	3.92E-05	0.000159591	0.089167313	0.009196293	0.120225814	0.000662603	9.31E-07	0.000195225	0.005250765	0	9.26E-05	0.011835463	0.082211802	0.015362337	0.005565112	0.001967537	0	0.06400275	0.096042256	0.000183932	0.000418428	0.104456519	0.000203514	0	0.005880346	0.015609834	1.63E-06
15	20	0.010321317	0.000424086	0.034783141	0.005226635	0.024546818	0.032099909	0.011657268	0.000335876	0.000246141	0.021430119	0.00720858	0.120547203	0.0031533	0.04462829	0.000278209	0	0.004592726	0.08532418	0.051340081	0.025751019	0	0.021269776	0.035846633	0.005419385	0.009919091	0	0.001369412	0	0.001845613	0.001420166	0	0.00081539	0.000351397	0.000623963	0	6.56E-06	0.012954027	0.020310112	3.51E-05	0	0.000308012	0.000428109	0	0.019459483	8.49E-06	1.82E-05	8.34E-05	0.084074635	0.001010003	0.000814713	3.51E-06	8.94E-05	0.049049085	0.00325713	0	0	0.000646137	0.000101511	0.000144443	0.091274323	0.050161136	0.124309631	0.000680826	2.55E-06	0.000495687	0.004475846	0	0	0.010172952	0.079910237	0.012813071	0.004873794	0.001724114	0	0.047507331	0.124249607	0.000190289	0.000440591	0.092005222	0.000268503	0	0.005468532	0.006994593	4.46E-06
15	21	0.01060233	0.00040319	0.033982099	0.005074917	0.024544435	0.035791937	0.012196183	0.000321598	0.000236463	0.021056109	0.007002439	0.13341346	0.00334567	0.045097419	0.000308876	0	0.004422006	0.08394887	0.050468223	0.019904324	0	0.01373143	0.033395095	0.004768711	0.008981295	0	0.001312437	0	0.003366983	0.00142315	0	0.000782793	0.00040283	0.000706476	0	5.86E-06	0.015427138	0.019829284	3.70E-05	0	0.000303594	0.00063876	0	0.01810255	8.75E-06	2.97E-05	0.000103573	0.062666634	0.001064994	0.000772746	1.32E-05	8.12E-05	0.037913661	0.003014181	0	0	0.00073267	0.000163235	0.000133858	0.077103017	0.154763265	0.167492021	0.000716331	4.16E-06	0.000794135	0.003881011	3.56E-05	0	0.009079223	0.058995241	0.010851674	0.004394814	0.001553355	0	0.034729258	0.096536613	0.000200649	0.000472927	0.080698119	0.000336896	0	0.005233605	0.003834369	7.27E-06
15	22	0.010895041	0.000382561	0.03317192	0.004912626	0.024544162	0.03970642	0.012734208	0.000307427	0.000227583	0.020805044	0.006770825	0.146336349	0.003541841	0.045532995	0.000341576	3.10E-05	0.004250255	0.0836255	0.049744847	0.020528834	0	0.008619643	0.030917248	0.004277667	0.008368832	0	0.001294871	0	0.005373848	0.001465643	0	0.000773285	0.000471292	0.000807542	0	5.34E-06	0.016598949	0.01972035	3.99E-05	0	0.000313349	0.000876418	0	0.017368896	9.25E-06	4.21E-05	0.000126421	0.025515433	0.001148168	0.000754075	2.38E-05	7.53E-05	0.041110481	0.002866988	0	0	0.000841458	0.000230036	0.000127217	0.056274712	0.235129445	0.225424865	0.00077343	5.89E-06	0.001117783	0.003420716	8.45E-05	0	0.008484715	0.058892099	0.009378187	0.004087077	0.001441135	0	0.026831208	0.042375717	0.00021632	0.000519198	0.070571161	0.00041525	0	0.005163439	0.003738347	1.03E-05
15	23	0.011192054	0.000362327	0.032350313	0.004738222	0.024536448	0.043811543	0.01326124	0.000293327	0.00021959	0.020681005	0.006512609	0.159120719	0.003738652	0.045908525	0.000376041	6.69E-05	0.004077037	0.08428144	0.049174949	0.02425534	0	0.005143349	0.027791811	0.003888077	0.007993138	0	0.00131025	0	0.008128925	0.001545772	0	0.000783158	0.00056158	0.000932743	0	4.93E-06	0.015460521	0.019921367	4.39E-05	0	0.000337985	0.001159881	0	0.01713097	9.99E-06	5.63E-05	0.000153425	0.007482513	0.001262285	0.000754286	3.60E-05	7.12E-05	0.062656863	0.002792352	0	0	0.000978933	0.000306902	0.000123501	0.038542264	0.213014476	0.264975243	0.000854153	7.88E-06	0.001490833	0.003042604	0.000144636	0	0.008365837	0.108423767	0.008277699	0.003905236	0.001371418	0	0.024878637	0.002941483	0.00023782	0.000581562	0.061053374	0.000508861	0	0.005231958	0.004201891	1.38E-05
15	24	0.011484284	0.00034265	0.031514938	0.004550178	0.02450985	0.04806249	0.013764568	0.000279282	0.00021259	0.020688156	0.006226692	0.171520868	0.003932098	0.046192343	0.000411896	0.000105861	0.003902078	0.085841142	0.04876322	0.028947197	0	0.003039919	0.023516296	0.003490479	0.007651115	0	0.001329819	0	0.011945939	0.001633144	0	0.000795311	0.000667597	0.001068196	0	4.51E-06	0.012162905	0.020228109	4.81E-05	0	0.000372952	0.001482424	0	0.016995656	1.08E-05	7.19E-05	0.000182678	0.015288768	0.001385257	0.000756408	4.99E-05	6.69E-05	0.080416446	0.002723513	0	0	0.001131501	0.000391633	0.000119728	0.025070053	0.134159792	0.252918549	0.000944078	1.01E-05	0.001902676	0.002657057	0.000217742	0.018690487	0.008730213	0.140320684	0.007302756	0.003749668	0.001309009	0	0.028001768	0.028104521	0.000260988	0.000650742	0.050319216	0.000611956	0	0.005325109	0.00468717	1.76E-05
15	25	0.011761309	0.000323755	0.030665232	0.004347325	0.02445217	0.052400711	0.01422933	0.000265308	0.000206713	0.02083094	0.005912566	0.183243528	0.004117418	0.046349857	0.000448651	0.000147358	0.003725524	0.08822324	0.048515545	0.032284036	0	0.002388718	0.017750629	0.002954467	0.007039355	0	0.00129864	0	0.016108582	0.001658422	0	0.000776921	0.000760693	0.001166387	0	3.91E-06	0.007363896	0.020117452	5.06E-05	0	0.000403946	0.001778025	0	0.016281563	1.12E-05	8.58E-05	0.000205895	0.044828558	0.001456819	0.000729531	6.32E-05	5.99E-05	0.069171578	0.002551844	0	0	0.001249316	0.000466191	0.000111136	0.016239735	0.074379398	0.170094774	0.001002352	1.20E-05	0.002265783	0.002167506	0.000294768	0.083099613	0.009467824	0.083705849	0.006172671	0.003470945	0.001202085	0	0.034175678	0.140054789	0.000274471	0.000698499	0.038004406	0.000697002	0	0.005222953	0.005002471	2.10E-05
15	26	0.012012036	0.000305936	0.029804316	0.004129218	0.024351963	0.056755347	0.014639421	0.000251475	0.00020212	0.021114328	0.005570859	0.193959474	0.004289327	0.046346766	0.000485712	0.00019054	0.003548178	0.091339225	0.048440644	0.035936408	0	0.003419404	0.011955907	0.002395583	0.006372066	0	0.001249332	0	0.018307079	0.001657584	0	0.000747534	0.000851883	0.001245682	0	3.26E-06	0.002819647	0.02039266	5.23E-05	0	0.000439464	0.002065565	0	0.015434491	1.14E-05	9.85E-05	0.000225815	0.075356231	0.00150422	0.000692879	7.64E-05	5.21E-05	0.04650633	0.002351796	0	0	0.001351647	0.000535199	0.00010106	0.014161582	0.069667868	0.101915364	0.001047292	1.38E-05	0.002602672	0.001667391	0.000377655	0.121796355	0.010995002	0.018553648	0.005113643	0.003172076	0.001087374	0	0.04270275	0.219297031	0.000283402	0.000737107	0.033102001	0.000773066	0	0.005055025	0.005250615	2.41E-05
15	27	0.012224534	0.000289548	0.028938072	0.003896092	0.024198071	0.061041699	0.014977458	0.00023789	0.000198982	0.02154219	0.005203336	0.203305561	0.004441991	0.046148762	0.000522365	0.000234444	0.003371388	0.095085878	0.048547329	0.041134425	0	0.006268414	0.007057082	0.001871123	0.005780798	0	0.001206352	0	0.016826437	0.001661741	0	0.000721841	0.000956734	0.001327843	0	2.64E-06	0	0.021448788	5.40E-05	0	0.000488805	0.002381237	0	0.014769102	1.17E-05	0.000111943	0.000246277	0.088729837	0.001554632	0.000660297	9.09E-05	4.48E-05	0.033960128	0.002172329	0	0	0.001462417	0.000607609	9.16E-05	0.02004395	0.12511122	0.120704223	0.00109788	1.57E-05	0.002956938	0.001199163	0.000473508	0.081616508	0.013746577	0.028029397	0.004225985	0.00291707	0.000987242	0	0.053150433	0.165278799	0.000292899	0.00077991	0.041149491	0.000853453	0	0.004919856	0.005540605	2.74E-05
15	28	0.012386051	0.000274979	0.028074412	0.003648884	0.023979449	0.065160413	0.015224993	0.000224698	0.000197469	0.022115646	0.004812946	0.210890971	0.00456908	0.04572193	0.000557771	0.000277948	0.003196948	0.099339002	0.048841849	0.042931327	0	0.010940664	0.003523604	0.001348658	0.005162024	0	0.001148484	0	0.013127585	0.00164172	0	0.000687209	0.001060171	0.001389677	0	2.01E-06	0	0.021657252	5.49E-05	0	0.000545384	0.002687253	0	0.014034207	1.18E-05	0.000124088	0.000262992	0.085082531	0.001580739	0.000620257	0.000105122	3.71E-05	0.030100455	0.001975921	0	0	0.001556813	0.000673197	8.13E-05	0.034529336	0.194799845	0.174385815	0.001135192	1.74E-05	0.003278935	0.000742288	0.000575999	0.011239988	0.017760106	0.068911409	0.003417984	0.002652999	0.000883921	0	0.063537273	0.071488025	0.000297818	0.000813606	0.05081341	0.000923673	0	0.004731282	0.005791658	3.04E-05
15	29	0.012483678	0.000262643	0.027223562	0.00338939	0.023686074	0.069000249	0.015363553	0.000212072	0.000197737	0.022832167	0.004404048	0.216316723	0.004664072	0.04503543	0.000590986	0.00031979	0.00302712	0.103952244	0.049326935	0.035717757	0	0.01649177	0.0019966	0.000809083	0.004336375	0	0.001030501	0	0.00914828	0.001528291	0	0.000616633	0.001109952	0.001366772	0	1.34E-06	0	0.018944963	5.26E-05	0	0.00058289	0.002847755	0	0.012683896	1.12E-05	0.000128774	0.000263404	0.068599322	0.00151248	0.000549054	0.000113691	2.81E-05	0.028499391	0.001692419	0	0	0.001561285	0.000698356	6.73E-05	0.05434213	0.22114566	0.188902477	0.001107739	1.80E-05	0.00340486	0.000298939	0.000654045	0	0.022045398	0.077304973	0.002582161	0.002282819	0.000746369	0	0.069334281	0.053017308	0.000284958	0.000800891	0.048561455	0.000939016	0	0.004299325	0.005749794	3.15E-05
15	30	0.012496791	0.000252783	0.026380278	0.003118264	0.023294256	0.072394203	0.015365628	0.000200082	0.000199776	0.023668826	0.003979831	0.219054282	0.00471749	0.044034862	0.000620584	0.000358361	0.002862656	0.108685352	0.04996713	0.025101705	0	0.022554381	0.003165695	0.000352591	0.003642538	0	0.000926351	0	0.006169777	0.001425433	0	0.000554417	0.00116944	0.001344649	0	7.56E-07	0	0.015168402	5.03E-05	0	0.000633944	0.003022232	0	0.011618723	1.06E-05	0.000133424	0.000263534	0.054020255	0.001448567	0.000486928	0.000122753	2.04E-05	0.028920275	0.001451926	0	0	0.001570791	0.000723371	5.51E-05	0.074639607	0.214347428	0.177493508	0.001085698	1.87E-05	0.003530833	0	0.000740698	0	0.026989832	0.059995988	0.001932796	0.001977774	0.000632274	0	0.073374115	0.095043413	0.000272916	0.000791907	0.041145457	0.000955387	0	0.003926506	0.005780395	3.27E-05
15	31	0.012416668	0.00024583	0.025564012	0.002840153	0.022802989	0.075228093	0.01521917	0.000188993	0.000203686	0.024614946	0.003548948	0.218800777	0.004724357	0.042712906	0.000645584	0.000392242	0.002707218	0.113360623	0.050760266	0.015034788	0	0.028887755	0.007517093	0	0.003109373	0	0.000847818	0	0.004045366	0.001354225	9.11E-05	0.000507667	0.001263155	0.001346808	0	2.60E-07	0	0.011192655	4.91E-05	0	0.000713071	0.003275119	0	0.010997404	1.03E-05	0.000140712	0.000268202	0.050277906	0.001412381	0.000439749	0.000135021	1.38E-05	0.030708587	0.001269222	0	0	0.001614607	0.000762729	4.51E-05	0.090679766	0.187216754	0.160869544	0.00108783	1.97E-05	0.003727772	0	0.000854105	0	0.032675843	0.033912614	0.00145245	0.001756206	0.000546793	0	0.076450943	0.152789896	0.000266099	0.000800755	0.035546289	0.000991103	0	0.003665799	0.005999986	3.45E-05
15	32	0.012231744	0.000242022	0.024782943	0.002559189	0.022204563	0.077362851	0.0149098	0.00017898	0.000209401	0.025642584	0.003119505	0.215242516	0.004678874	0.041054791	0.000664786	0.000419903	0.002563239	0.117739034	0.051673353	0.008377129	0	0.035069285	0.015984466	0	0.002686975	0	0.000786716	0	0.002530492	0.001305787	0.000231602	0.000471562	0.001397329	0.001370224	0	0	0	0.007337127	4.86E-05	0	0.000827013	0.003622735	0	0.010755908	1.01E-05	0.000150953	0.00027715	0.065759381	0.001397579	0.000402867	0.000151329	8.01E-06	0.032880199	0.001127865	0	0	0.001693181	0.00081813	3.66E-05	0.096569805	0.143829695	0.153469504	0.001112054	2.11E-05	0.004004461	0	0.001003322	0	0.03892257	0.011616761	0.001086483	0.001595646	0.000481753	0	0.077782002	0.186425793	0.00026331	0.000826606	0.03744627	0.001047074	0	0.0034885	0.006428127	3.70E-05
15	33	0.011966121	0.000242125	0.024109255	0.002286464	0.021553308	0.078884001	0.01446782	0.000170656	0.000217338	0.026787473	0.002707952	0.208835058	0.004589275	0.039165492	0.000678909	0.000441113	0.002439565	0.121899368	0.05280379	0.00723947	0	0.040237113	0.029988022	0	0.002324428	0	0.000731291	0	0.001477479	0.001263664	0.000361979	0.000439168	0.001570876	0.001402653	0	0	0	0.003933565	4.83E-05	0	0.000979711	0.004060662	0	0.010799603	1.00E-05	0.000163471	0.000288206	0.102480453	0.001388785	0.000370104	0.000171639	2.52E-06	0.034163265	0.001009734	0	0	0.001796512	0.000885906	2.85E-05	0.089324748	0.092868263	0.163882011	0.001149596	2.29E-05	0.004343567	0	0.001192757	0.003792745	0.045204522	0.002723636	0.000793677	0.001471193	0.000428785	0	0.075529532	0.165492587	0.000261653	0.000863676	0.049138047	0.001117458	0	0.003350116	0.007056875	4.00E-05
15	34	0.011696406	0.00024788	0.023711751	0.002039801	0.020993486	0.080264421	0.013986481	0.000165252	0.00022892	0.028215577	0.002337373	0.20132665	0.004484435	0.037308645	0.000692015	0.000458056	0.002353908	0.126523961	0.054492414	0.00875256	0	0.042699734	0.050936294	0	0.00197285	0	0.000666103	0	0.000827783	0.001202274	0.000477551	0.000401355	0.001766585	0.001418686	0	0	0.000236782	0.001555804	4.72E-05	0	0.001165319	0.004541533	0	0.01097316	9.81E-06	0.000175871	0.000296346	0.124609348	0.001358873	0.000333804	0.000194048	0	0.032672578	0.000895672	0	0	0.001897121	0.000953087	2.03E-05	0.087733605	0.078748795	0.174948147	0.001181311	2.46E-05	0.004682113	0	0.001413706	0.00259581	0.05025583	0.002993069	0.000546715	0.001354514	0.000379451	0	0.066642452	0.118399982	0.000256018	0.000898202	0.054766185	0.001185129	0	0.003186319	0.007816447	4.31E-05
