T,Tx,G,M,Ti,T->(G|Tx)_Bs,(T|G)->M_Bs,(M|G|Tx)->Ti_Bs,T->Ti_Bs,overallScore,ChainInTTxTi,ChainInTGMTi,ChainInTGTi,ChainInTMTi
s__klebsiella_pneumoniae,,,m__hmdb00097,s__klebsiella_pneumoniae,,0.1429,0.1429,0.3,0.006126123,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00043,s__bacteroides_thetaiotaomicron,,0.1429,0.1429,0.2,0.004084082,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb01257,s__ruminococcus_torques,,0.1429,0.1429,0.2,0.004084082,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00239,s__bacteroides_caccae,,0.1429,0.1429,0.2,0.004084082,FALSE,FALSE,FALSE,TRUE
s__bifidobacterium_longum,,,m__hmdb01149,s__bifidobacterium_longum,,0.1429,0.1429,0.2,0.004084082,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb00239,s__roseburia_intestinalis,,0.1429,0.1429,0.2,0.004084082,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00239,s__bacteroides_caccae,,0.2857,0.1429,0.1,0.004082653,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00239,s__bacteroides_caccae,,0.2857,0.1429,0.1,0.004082653,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00030,s__clostridium_clostridioforme,,0.2857,0.1429,0.1,0.004082653,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00097,s__eubacterium_rectale,,0.1429,0.2857,0.1,0.004082653,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00030,s__alistipes_shahii,,0.2857,0.1429,0.1,0.004082653,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb00030,s__bacteroides_faecis,,0.1429,0.2857,0.1,0.004082653,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00239,s__ruminococcus_torques,,0.2857,0.1429,0.1,0.004082653,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00014,s__alistipes_shahii,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__escherichia_coli,,,m__hmdb01257,s__ruminococcus_torques,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb01257,s__bacteroides_fragilis,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00239,s__bacteroides_ovatus,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb01257,s__ruminococcus_torques,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00251,s__bacteroides_ovatus,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00251,s__bacteroides_xylanisolvens,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb00195,s__clostridium_bolteae,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__escherichia_coli,,,m__hmdb01257,s__escherichia_coli,,0.1429,0.1429,0.1,0.002042041,FALSE,FALSE,FALSE,TRUE
s__bifidobacterium_longum,s__dialister_invisus,,,s__bifidobacterium_longum,0.75,,0.75,0.2,0.1125,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__parabacteroides_merdae,,,s__bacteroides_faecis,0.25,,0.25,0.9,0.05625,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__roseburia_inulinivorans,,,s__bacteroides_fragilis,0.25,,0.25,0.8,0.05,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__bacteroides_fragilis,,,s__roseburia_inulinivorans,0.25,,0.25,0.8,0.05,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__eubacterium_siraeum,,,s__bacteroides_cellulosilyticus,0.25,,0.25,0.7,0.04375,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__eubacterium_eligens,,,s__bacteroides_finegoldii,0.25,,0.25,0.7,0.04375,TRUE,FALSE,FALSE,FALSE
s__clostridium_clostridioforme,s__eubacterium_eligens,,,s__clostridium_clostridioforme,0.25,,0.25,0.7,0.04375,TRUE,FALSE,FALSE,FALSE
s__eubacterium_siraeum,s__bacteroides_cellulosilyticus,,,s__eubacterium_siraeum,0.25,,0.25,0.5,0.03125,TRUE,FALSE,FALSE,FALSE
s__odoribacter_splanchnicus,s__subdoligranulum_unclassified,,,s__odoribacter_splanchnicus,0.25,,0.25,0.4,0.025,TRUE,FALSE,FALSE,FALSE
s__streptococcus_parasanguinis,s__ruminococcus_obeum,,,s__streptococcus_parasanguinis,0.25,,0.25,0.3,0.01875,TRUE,FALSE,FALSE,FALSE
s__bacteroides_ovatus,s__dialister_invisus,,,s__bacteroides_ovatus,0.25,,0.25,0.3,0.01875,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__clostridium_symbiosum,,,s__roseburia_intestinalis,0.25,,0.25,0.2,0.0125,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__anaerotruncus_colihominis,,,s__roseburia_inulinivorans,0.25,,0.25,0.2,0.0125,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__c2likevirus_unclassified,,,s__bacteroides_thetaiotaomicron,0.25,,0.25,0.2,0.0125,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__sutterella_wadsworthensis,,,s__roseburia_intestinalis,0.25,,0.25,0.2,0.0125,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__anaerostipes_hadrus,,,s__bacteroides_caccae,0.25,,0.25,0.2,0.0125,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__bacteroides_caccae,,,s__bacteroides_uniformis,0.25,,0.25,0.2,0.0125,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__anaerotruncus_colihominis,,,s__roseburia_intestinalis,0.25,,0.25,0.2,0.0125,TRUE,FALSE,FALSE,FALSE
s__akkermansia_muciniphila,s__akkermansia_muciniphila,,,s__bacteroides_caccae,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__sutterella_wadsworthensis,,,s__roseburia_intestinalis,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__eubacterium_siraeum,s__bacteroides_cellulosilyticus,,,s__roseburia_inulinivorans,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__bacteroides_cellulosilyticus,,,s__eubacterium_siraeum,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__eubacterium_siraeum,s__bacteroides_cellulosilyticus,,,s__bacteroides_cellulosilyticus,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__clostridium_clostridioforme,s__eubacterium_eligens,,,s__clostridium_bolteae,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__clostridium_clostridioforme,,,s__clostridium_clostridioforme,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__sutterella_wadsworthensis,,,s__roseburia_intestinalis,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__anaerotruncus_colihominis,,,s__roseburia_inulinivorans,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__clostridium_symbiosum,,,s__roseburia_intestinalis,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__parabacteroides_distasonis,,,s__faecalibacterium_prausnitzii,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__bacteroides_caccae,,,s__clostridium_bolteae,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__anaerostipes_hadrus,,,s__escherichia_coli,0.25,,0.25,0.1,0.00625,TRUE,FALSE,FALSE,FALSE
