T,Tx,G,M,Ti,T->(G|Tx)_Bs,(T|G)->M_Bs,(M|G|Tx)->Ti_Bs,T->Ti_Bs,overallScore,ChainInTTxTi,ChainInTGMTi,ChainInTGTi,ChainInTMTi
s__ruminococcus_torques,,g__histidine kinase,m__hmdb00764,s__streptococcus_parasanguinis,0.12,0.63,0.19,0.88,0.01264032,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__phosphatidate cytidylyltransferase,m__hmdb00764,s__streptococcus_parasanguinis,1,0.23,0.19,0.28,0.012236,FALSE,TRUE,FALSE,FALSE
s__eubacterium_rectale,,g__phosphoglycerate kinase,m__hmdb00764,s__streptococcus_parasanguinis,0.26,0.95,0.19,0.26,0.0122018,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,m__hmdb00289,s__bacteroides_cellulosilyticus,0.19,0.18,0.34,1,0.011628,FALSE,TRUE,FALSE,FALSE
s__clostridium_bolteae,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,m__hmdb00289,s__bifidobacterium_longum,0.19,0.18,0.41,0.8,0.0112176,FALSE,TRUE,FALSE,FALSE
s__escherichia_coli,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,m__hmdb00289,s__bifidobacterium_longum,0.15,0.18,0.41,1,0.01107,FALSE,TRUE,FALSE,FALSE
s__bacteroides_cellulosilyticus,,g__aldose 1-epimerase,m__hmdb00030,s__clostridium_clostridioforme,0.1,0.12,1,0.9,0.0108,FALSE,TRUE,FALSE,FALSE
s__bacteroides_caccae,,g__transaldolase,m__hmdb00251,s__streptococcus_parasanguinis,1,0.32,0.19,0.15,0.00912,FALSE,TRUE,FALSE,FALSE
s__bacteroides_stercoris,,g__superoxide dismutase,m__hmdb00043,s__eubacterium_ventriosum,0.13,0.24,1,0.28,0.008736,FALSE,TRUE,FALSE,FALSE
s__odoribacter_splanchnicus,,g__peptidylprolyl isomerase,m__hmdb00239,s__clostridium_bolteae,1,0.3,0.1,0.24,0.0072,FALSE,TRUE,FALSE,FALSE
s__escherichia_coli,,g__shikimate kinase,m__hmdb00239,s__faecalibacterium_prausnitzii,0.1,0.69,0.1,1,0.0069,FALSE,TRUE,FALSE,FALSE
s__eubacterium_rectale,,g__acetyl-coa c-acetyltransferase,m__hmdb00289,s__roseburia_intestinalis,0.22,0.11,0.31,0.86,0.00645172,FALSE,TRUE,FALSE,FALSE
s__bifidobacterium_longum,,g__histidine kinase,m__hmdb00239,s__faecalibacterium_prausnitzii,0.69,0.14,0.1,0.66,0.0063756,FALSE,TRUE,FALSE,FALSE
s__bacteroides_xylanisolvens,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,m__hmdb00020,s__bacteroides_fragilis,0.35,0.86,0.14,0.12,0.0050568,FALSE,TRUE,FALSE,FALSE
s__escherichia_coli,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,m__hmdb00289,s__roseburia_intestinalis,0.15,0.18,0.31,0.52,0.0043524,FALSE,TRUE,FALSE,FALSE
s__ruminococcus_torques,,g__histidine kinase,m__hmdb00020,s__alistipes_shahii,0.12,0.34,0.38,0.14,0.00217056,FALSE,TRUE,FALSE,FALSE
s__bacteroides_ovatus,,g__dna helicase,,s__bacteroides_ovatus,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__odoribacter_splanchnicus,,g__5-formyltetrahydrofolate cyclo-ligase,,s__odoribacter_splanchnicus,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__bacteroides_stercoris,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__streptococcus_parasanguinis,,g__fructose-bisphosphate aldolase,,s__streptococcus_parasanguinis,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__streptococcus_parasanguinis,,g__rna helicase,,s__klebsiella_pneumoniae,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__klebsiella_pneumoniae,,g__aspartate ammonia-lyase,,s__klebsiella_pneumoniae,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__glucose-1-phosphate adenylyltransferase,,s__bifidobacterium_longum,1,,1,1,1,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__bacteroides_stercoris,1,,1,0.98,0.98,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__dephospho-coa kinase,,s__clostridium_clostridioforme,1,,0.98,1,0.98,FALSE,FALSE,TRUE,FALSE
s__bacteroides_fragilis,,g__glucose-1-phosphate adenylyltransferase,,s__roseburia_inulinivorans,1,,0.95,1,0.95,FALSE,FALSE,TRUE,FALSE
s__roseburia_inulinivorans,,g__glucose-1-phosphate adenylyltransferase,,s__roseburia_inulinivorans,1,,0.95,1,0.95,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__glucose-1-phosphate adenylyltransferase,,s__roseburia_inulinivorans,1,,0.95,1,0.95,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__glucose-1-phosphate adenylyltransferase,,s__roseburia_inulinivorans,1,,0.95,0.96,0.912,FALSE,FALSE,TRUE,FALSE
s__bacteroides_xylanisolvens,,g__beta-lactamase,,s__bacteroides_xylanisolvens,0.9,,1,1,0.9,FALSE,FALSE,TRUE,FALSE
s__akkermansia_muciniphila,,g__dephospho-coa kinase,,s__akkermansia_muciniphila,0.89,,1,1,0.89,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__5-formyltetrahydrofolate cyclo-ligase,,s__alistipes_shahii,0.85,,1,1,0.85,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__superoxide dismutase,,s__bacteroides_uniformis,0.98,,0.86,1,0.8428,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__5-formyltetrahydrofolate cyclo-ligase,,s__clostridium_bolteae,0.85,,1,0.99,0.8415,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__5-formyltetrahydrofolate cyclo-ligase,,s__alistipes_shahii,0.84,,1,1,0.84,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__bacteroides_stercoris,0.88,,1,0.95,0.836,FALSE,FALSE,TRUE,FALSE
s__bacteroides_fragilis,,g__glucose-1-phosphate adenylyltransferase,,s__bifidobacterium_longum,1,,1,0.83,0.83,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__5-formyltetrahydrofolate cyclo-ligase,,s__odoribacter_splanchnicus,0.85,,1,0.86,0.731,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__dephospho-coa kinase,,s__odoribacter_splanchnicus,0.76,,1,0.95,0.722,FALSE,FALSE,TRUE,FALSE
s__bacteroides_fragilis,,g__glucose-1-phosphate adenylyltransferase,,s__eubacterium_rectale,1,,0.7,1,0.7,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__glucose-1-phosphate adenylyltransferase,,s__eubacterium_rectale,1,,0.7,1,0.7,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__thymidylate synthase,,s__eubacterium_ventriosum,0.95,,1,0.72,0.684,FALSE,FALSE,TRUE,FALSE
s__roseburia_intestinalis,,g__fructose-bisphosphate aldolase,,s__streptococcus_parasanguinis,0.96,,1,0.71,0.6816,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__phosphoglycerate kinase,,s__eubacterium_rectale,0.97,,0.66,1,0.6402,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__beta-lactamase,,s__eubacterium_siraeum,0.62,,1,0.99,0.6138,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__dna-directed rna polymerase,,s__bacteroides_finegoldii,0.94,,0.85,0.75,0.59925,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__phosphatidate cytidylyltransferase,,s__clostridium_bolteae,1,,0.57,1,0.57,FALSE,FALSE,TRUE,FALSE
s__eubacterium_ventriosum,,g__acetyl-coa c-acetyltransferase,,s__eubacterium_ventriosum,1,,0.57,1,0.57,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__dna-directed rna polymerase,,s__eubacterium_ventriosum,0.94,,0.57,1,0.5358,FALSE,FALSE,TRUE,FALSE
s__bacteroides_cellulosilyticus,,g__dna-directed rna polymerase,,s__bacteroides_cellulosilyticus,0.64,,0.82,1,0.5248,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__thymidylate synthase,,s__eubacterium_ventriosum,0.58,,1,0.87,0.5046,FALSE,FALSE,TRUE,FALSE
s__faecalibacterium_prausnitzii,,g__5-formyltetrahydrofolate cyclo-ligase,,s__bacteroides_fragilis,0.76,,0.66,1,0.5016,FALSE,FALSE,TRUE,FALSE
s__odoribacter_splanchnicus,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__bacteroides_xylanisolvens,1,,0.73,0.59,0.4307,FALSE,FALSE,TRUE,FALSE
s__klebsiella_pneumoniae,,g__aspartate ammonia-lyase,,s__streptococcus_parasanguinis,1,,0.43,1,0.43,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__rna helicase,,s__klebsiella_pneumoniae,0.39,,1,0.95,0.3705,FALSE,FALSE,TRUE,FALSE
s__bacteroides_fragilis,,g__glutamate dehydrogenase,,s__bacteroides_fragilis,0.42,,0.88,1,0.3696,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__bacteroides_faecis,1,,0.36,1,0.36,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__rna helicase,,s__streptococcus_parasanguinis,0.39,,1,0.88,0.3432,FALSE,FALSE,TRUE,FALSE
s__bacteroides_fragilis,,g__glutamate dehydrogenase,,s__roseburia_intestinalis,0.42,,0.76,1,0.3192,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__acetyl-coa c-acetyltransferase,,s__bacteroides_thetaiotaomicron,0.35,,0.94,0.94,0.30926,FALSE,FALSE,TRUE,FALSE
s__bacteroides_cellulosilyticus,,g__beta-lactamase,,s__bacteroides_xylanisolvens,0.3,,1,1,0.3,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__glutamate decarboxylase,,s__streptococcus_parasanguinis,0.92,,1,0.28,0.2576,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__peroxiredoxin,,s__haemophilus_parainfluenzae,0.98,,0.42,0.59,0.242844,FALSE,FALSE,TRUE,FALSE
s__odoribacter_splanchnicus,,g__5-formyltetrahydrofolate cyclo-ligase,,s__clostridium_bolteae,1,,1,0.24,0.24,FALSE,FALSE,TRUE,FALSE
s__clostridium_clostridioforme,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,,s__clostridium_clostridioforme,0.99,,0.23,1,0.2277,FALSE,FALSE,TRUE,FALSE
s__eubacterium_siraeum,,g__methionyl aminopeptidase,,s__eubacterium_siraeum,0.22,,1,1,0.22,FALSE,FALSE,TRUE,FALSE
s__roseburia_intestinalis,,g__peroxiredoxin,,s__haemophilus_parainfluenzae,1,,0.42,0.52,0.2184,FALSE,FALSE,TRUE,FALSE
s__eubacterium_siraeum,,g__3-hydroxybutyryl-coa dehydrogenase,,s__bacteroides_thetaiotaomicron,0.99,,0.22,0.91,0.198198,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__eubacterium_siraeum,1,,0.77,0.24,0.1848,FALSE,FALSE,TRUE,FALSE
s__roseburia_inulinivorans,,g__glucose-1-phosphate adenylyltransferase,,s__eubacterium_rectale,1,,0.7,0.25,0.175,FALSE,FALSE,TRUE,FALSE
s__bacteroides_xylanisolvens,,g__5-formyltetrahydrofolate cyclo-ligase,,s__ruminococcus_torques,0.17,,0.97,1,0.1649,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__glutamate dehydrogenase,,s__bacteroides_caccae,0.19,,0.86,1,0.1634,FALSE,FALSE,TRUE,FALSE
s__faecalibacterium_prausnitzii,,g__5-formyltetrahydrofolate cyclo-ligase,,s__clostridium_bolteae,0.76,,1,0.2,0.152,FALSE,FALSE,TRUE,FALSE
s__akkermansia_muciniphila,,g__dephospho-coa kinase,,s__bacteroides_finegoldii,0.89,,0.16,1,0.1424,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__shikimate kinase,,s__eubacterium_rectale,1,,0.5,0.28,0.14,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__glucose-1-phosphate adenylyltransferase,,s__eubacterium_rectale,1,,0.7,0.19,0.133,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__phosphatidate cytidylyltransferase,,s__bacteroides_cellulosilyticus,1,,0.12,1,0.12,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__glutamate dehydrogenase,,s__roseburia_intestinalis,1,,0.76,0.15,0.114,FALSE,FALSE,TRUE,FALSE
s__roseburia_intestinalis,,g__peroxiredoxin,,s__bacteroides_faecis,1,,0.13,0.78,0.1014,FALSE,FALSE,TRUE,FALSE
s__bacteroides_xylanisolvens,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,,s__bacteroides_uniformis,0.16,,0.63,1,0.1008,FALSE,FALSE,TRUE,FALSE
s__roseburia_inulinivorans,,g__dephospho-coa kinase,,s__akkermansia_muciniphila,0.1,,1,0.96,0.096,FALSE,FALSE,TRUE,FALSE
s__akkermansia_muciniphila,,g__beta-lactamase,,s__eubacterium_siraeum,0.41,,1,0.23,0.0943,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__transaldolase,,s__bacteroides_ovatus,1,,0.94,0.1,0.094,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__superoxide dismutase,,s__bifidobacterium_longum,0.94,,0.12,0.8,0.09024,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__beta-lactamase,,s__bacteroides_caccae,0.62,,0.12,1,0.0744,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__5-formyltetrahydrofolate cyclo-ligase,,s__streptococcus_parasanguinis,0.18,,0.57,0.7,0.07182,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,,s__clostridium_clostridioforme,0.3,,0.23,0.81,0.05589,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__methionyl aminopeptidase,,s__eubacterium_siraeum,0.24,,1,0.22,0.0528,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__bacteroides_faecis,0.88,,0.36,0.15,0.04752,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__methionyl aminopeptidase,,s__bacteroides_fragilis,0.54,,0.1,0.88,0.04752,FALSE,FALSE,TRUE,FALSE
s__faecalibacterium_prausnitzii,,g__3-hydroxybutyryl-coa dehydrogenase,,s__roseburia_intestinalis,1,,0.1,0.47,0.047,FALSE,FALSE,TRUE,FALSE
s__bacteroides_xylanisolvens,,g__5-formyltetrahydrofolate cyclo-ligase,,s__clostridium_bolteae,0.17,,1,0.27,0.0459,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__dephospho-coa kinase,,s__bacteroides_finegoldii,0.23,,0.16,1,0.0368,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__methionyl aminopeptidase,,s__bacteroides_faecis,0.24,,0.2,0.7,0.0336,FALSE,FALSE,TRUE,FALSE
s__eubacterium_ventriosum,,g__phosphopyruvate hydratase,,s__bacteroides_uniformis,0.97,,0.14,0.24,0.032592,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__eubacterium_ventriosum,1,,0.11,0.28,0.0308,FALSE,FALSE,TRUE,FALSE
s__escherichia_coli,,g__3-hydroxybutyryl-coa dehydrogenase,,s__roseburia_intestinalis,0.55,,0.1,0.52,0.0286,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__thymidylate synthase,,s__bacteroides_faecis,0.13,,0.74,0.28,0.026936,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__5-formyltetrahydrofolate cyclo-ligase,,s__odoribacter_splanchnicus,0.15,,1,0.17,0.0255,FALSE,FALSE,TRUE,FALSE
s__roseburia_intestinalis,,g__glutamate decarboxylase,,s__eubacterium_rectale,0.23,,0.19,0.55,0.024035,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__methionyl aminopeptidase,,s__bacteroides_fragilis,0.24,,0.1,1,0.024,FALSE,FALSE,TRUE,FALSE
s__odoribacter_splanchnicus,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__eubacterium_ventriosum,1,,0.11,0.13,0.0143,FALSE,FALSE,TRUE,FALSE
s__bacteroides_xylanisolvens,,g__5-formyltetrahydrofolate cyclo-ligase,,s__bacteroides_fragilis,0.17,,0.66,0.12,0.013464,FALSE,FALSE,TRUE,FALSE
s__roseburia_inulinivorans,,g__dephospho-coa kinase,,s__bacteroides_finegoldii,0.1,,0.16,0.14,0.00224,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,,m__hmdb00239,s__bacteroides_ovatus,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00056,s__bacteroides_caccae,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00251,s__bacteroides_xylanisolvens,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00056,s__ruminococcus_torques,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb01257,s__clostridium_bolteae,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb01257,s__clostridium_bolteae,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__eubacterium_ventriosum,,,m__hmdb01257,s__eubacterium_ventriosum,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00056,s__bacteroides_caccae,,0.99,1,1,0.99,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00056,s__ruminococcus_torques,,1,1,0.99,0.99,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb02322,s__bacteroides_fragilis,,0.99,1,1,0.99,FALSE,FALSE,FALSE,TRUE
s__escherichia_coli,,,m__hmdb01149,s__haemophilus_parainfluenzae,,0.94,1,1,0.94,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00020,s__eubacterium_rectale,,1,0.94,1,0.94,FALSE,FALSE,FALSE,TRUE
s__escherichia_coli,,,m__hmdb01149,s__escherichia_coli,,0.94,0.98,1,0.9212,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00043,s__eubacterium_ventriosum,,0.92,1,0.97,0.8924,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb01257,s__odoribacter_splanchnicus,,1,0.89,1,0.89,FALSE,FALSE,FALSE,TRUE
s__escherichia_coli,,,m__hmdb01149,s__bifidobacterium_longum,,0.94,0.9,1,0.846,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb01257,s__odoribacter_splanchnicus,,1,0.89,0.95,0.8455,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb00020,s__roseburia_intestinalis,,1,0.78,1,0.78,FALSE,FALSE,FALSE,TRUE
s__bifidobacterium_longum,,,m__hmdb00251,s__roseburia_inulinivorans,,0.86,0.94,0.96,0.776064,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00619,s__bacteroides_finegoldii,,1,0.73,1,0.73,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00764,s__bacteroides_faecis,,0.82,0.88,1,0.7216,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb00030,s__bacteroides_finegoldii,,1,0.96,0.75,0.72,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00043,s__eubacterium_ventriosum,,0.97,1,0.72,0.6984,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__bacteroides_uniformis,,0.84,0.8,1,0.672,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00020,s__roseburia_intestinalis,,1,0.78,0.86,0.6708,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb01257,s__bifidobacterium_longum,,1,0.78,0.8,0.624,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00289,s__bacteroides_uniformis,,1,0.8,0.75,0.6,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00209,s__bacteroides_xylanisolvens,,0.86,0.69,1,0.5934,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb01257,s__eubacterium_ventriosum,,0.52,1,1,0.52,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb00020,s__eubacterium_rectale,,1,0.94,0.55,0.517,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb01257,s__clostridium_bolteae,,0.52,1,0.99,0.5148,FALSE,FALSE,FALSE,TRUE
s__streptococcus_parasanguinis,,,m__hmdb00630,s__streptococcus_parasanguinis,,0.86,0.59,1,0.5074,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00289,s__streptococcus_parasanguinis,,0.94,0.58,0.88,0.479776,FALSE,FALSE,FALSE,TRUE
s__eubacterium_siraeum,,,m__hmdb00097,s__eubacterium_siraeum,,0.99,0.48,1,0.4752,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb01149,s__bifidobacterium_longum,,0.59,0.9,0.83,0.44073,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb01257,s__bacteroides_ovatus,,0.52,0.84,1,0.4368,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb01257,s__odoribacter_splanchnicus,,0.52,0.89,0.86,0.398008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00630,s__streptococcus_parasanguinis,,0.75,0.59,0.7,0.30975,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb00030,s__bacteroides_caccae,,1,0.33,0.93,0.3069,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb01149,s__haemophilus_parainfluenzae,,0.55,1,0.52,0.286,FALSE,FALSE,FALSE,TRUE
s__streptococcus_parasanguinis,,,m__hmdb00251,s__klebsiella_pneumoniae,,0.37,0.77,1,0.2849,FALSE,FALSE,FALSE,TRUE
s__clostridium_clostridioforme,,,m__hmdb00630,s__clostridium_clostridioforme,,1,0.26,1,0.26,FALSE,FALSE,FALSE,TRUE
s__bacteroides_cellulosilyticus,,,m__hmdb00251,s__bacteroides_xylanisolvens,,0.25,1,1,0.25,FALSE,FALSE,FALSE,TRUE
s__roseburia_inulinivorans,,,m__hmdb00020,s__eubacterium_rectale,,1,0.94,0.25,0.235,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00056,s__eubacterium_rectale,,0.99,0.79,0.28,0.218988,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00056,s__bacteroides_faecis,,1,0.26,0.83,0.2158,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00630,s__clostridium_clostridioforme,,0.75,0.26,1,0.195,FALSE,FALSE,FALSE,TRUE
s__odoribacter_splanchnicus,,,m__hmdb00619,s__odoribacter_splanchnicus,,0.99,0.19,1,0.1881,FALSE,FALSE,FALSE,TRUE
s__odoribacter_splanchnicus,,,m__hmdb00619,s__bacteroides_xylanisolvens,,0.99,0.31,0.59,0.181071,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00020,s__alistipes_shahii,,1,0.18,1,0.18,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb01257,s__eubacterium_rectale,,1,0.17,1,0.17,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00097,s__bacteroides_cellulosilyticus,,1,0.16,1,0.16,FALSE,FALSE,FALSE,TRUE
s__eubacterium_siraeum,,,m__hmdb00097,s__bacteroides_cellulosilyticus,,0.99,0.16,1,0.1584,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00195,s__odoribacter_splanchnicus,,0.18,0.99,0.85,0.15147,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00251,s__eubacterium_siraeum,,0.5,0.29,0.99,0.14355,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb02322,s__bacteroides_ovatus,,0.99,0.94,0.15,0.13959,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00289,s__klebsiella_pneumoniae,,0.94,0.13,0.95,0.11609,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00209,s__alistipes_shahii,,0.12,0.92,1,0.1104,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00296,s__akkermansia_muciniphila,,0.92,0.12,1,0.1104,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00239,s__bacteroides_faecis,,1,0.36,0.28,0.1008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00195,s__odoribacter_splanchnicus,,0.65,0.99,0.15,0.096525,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00289,s__streptococcus_parasanguinis,,1,0.58,0.15,0.087,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb01257,s__bacteroides_ovatus,,1,0.84,0.1,0.084,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00209,s__bacteroides_xylanisolvens,,0.12,0.69,1,0.0828,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00209,s__eubacterium_siraeum,,0.12,0.56,1,0.0672,FALSE,FALSE,FALSE,TRUE
s__clostridium_clostridioforme,,,m__hmdb02322,s__bacteroides_stercoris,,0.97,0.47,0.14,0.063826,FALSE,FALSE,FALSE,TRUE
s__bifidobacterium_longum,,,m__hmdb00251,s__eubacterium_siraeum,,0.86,0.29,0.22,0.054868,FALSE,FALSE,FALSE,TRUE
s__streptococcus_parasanguinis,,,m__hmdb00630,s__clostridium_clostridioforme,,0.86,0.26,0.22,0.049192,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00630,s__bacteroides_finegoldii,,0.37,0.57,0.22,0.046398,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00630,s__akkermansia_muciniphila,,0.37,0.42,0.26,0.040404,FALSE,FALSE,FALSE,TRUE
