T,Tx,G,M,Ti,T->(G|Tx)_Bs,(T|G)->M_Bs,(M|G|Tx)->Ti_Bs,T->Ti_Bs,overallScore,ChainInTTxTi,ChainInTGMTi,ChainInTGTi,ChainInTMTi
s__alistipes_shahii,,g__3-hydroxybutyryl-coa dehydrogenase,,s__roseburia_inulinivorans,1,,0.23,0.94,0.2162,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__3-hydroxybutyryl-coa dehydrogenase,,s__roseburia_inulinivorans,0.93,,0.23,1,0.2139,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__phosphatidate cytidylyltransferase,,s__bacteroides_caccae,0.41,,0.52,0.98,0.208936,FALSE,FALSE,TRUE,FALSE
s__bacteroides_finegoldii,,g__triose-phosphate isomerase,,s__akkermansia_muciniphila,0.6,,0.34,1,0.204,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__methionyl aminopeptidase,,s__bacteroides_ovatus,1,,0.2,0.99,0.198,FALSE,FALSE,TRUE,FALSE
s__faecalibacterium_prausnitzii,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,,s__eubacterium_siraeum,1,,0.97,0.19,0.1843,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__methionyl aminopeptidase,,s__bacteroides_finegoldii,0.69,,0.96,0.27,0.178848,FALSE,FALSE,TRUE,FALSE
s__faecalibacterium_prausnitzii,,g__5-formyltetrahydrofolate cyclo-ligase,,s__ruminococcus_torques,0.99,,0.65,0.25,0.160875,FALSE,FALSE,TRUE,FALSE
s__escherichia_coli,,g__dephospho-coa kinase,,s__haemophilus_parainfluenzae,1,,0.16,1,0.16,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__dephospho-coa kinase,,s__haemophilus_parainfluenzae,1,,0.16,1,0.16,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__dephospho-coa kinase,,s__haemophilus_parainfluenzae,1,,0.16,1,0.16,FALSE,FALSE,TRUE,FALSE
s__odoribacter_splanchnicus,,g__aldose 1-epimerase,,s__clostridium_clostridioforme,0.33,,1,0.46,0.1518,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__histidine kinase,,s__bifidobacterium_longum,0.79,,0.2,0.96,0.15168,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__phosphoglycerate kinase,,s__ruminococcus_torques,1,,0.15,1,0.15,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__beta-lactamase,,s__bacteroides_thetaiotaomicron,0.14,,1,1,0.14,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__glucose-1-phosphate adenylyltransferase,,s__bacteroides_thetaiotaomicron,1,,1,0.14,0.14,FALSE,FALSE,TRUE,FALSE
s__roseburia_intestinalis,,g__histidine kinase,,s__bacteroides_ovatus,0.93,,0.15,1,0.1395,FALSE,FALSE,TRUE,FALSE
s__akkermansia_muciniphila,,g__glutamate decarboxylase,,s__roseburia_intestinalis,1,,0.14,0.99,0.1386,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__5-formyltetrahydrofolate cyclo-ligase,,s__bacteroides_faecis,0.27,,0.51,1,0.1377,FALSE,FALSE,TRUE,FALSE
s__klebsiella_pneumoniae,,g__aspartate ammonia-lyase,,s__streptococcus_parasanguinis,1,,0.13,1,0.13,FALSE,FALSE,TRUE,FALSE
s__odoribacter_splanchnicus,,g__glutamate decarboxylase,,s__roseburia_intestinalis,0.92,,0.14,1,0.1288,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__aspartate ammonia-lyase,,s__streptococcus_parasanguinis,0.99,,0.13,1,0.1287,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__3-hydroxybutyryl-coa dehydrogenase,,s__faecalibacterium_prausnitzii,1,,0.99,0.12,0.1188,FALSE,FALSE,TRUE,FALSE
s__akkermansia_muciniphila,,g__aldose 1-epimerase,,s__akkermansia_muciniphila,0.2,,0.59,1,0.118,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__histidine kinase,,s__bacteroides_cellulosilyticus,0.79,,0.14,0.99,0.109494,FALSE,FALSE,TRUE,FALSE
s__bacteroides_caccae,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,,s__clostridium_bolteae,1,,0.11,0.99,0.1089,FALSE,FALSE,TRUE,FALSE
s__clostridium_bolteae,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,,s__clostridium_bolteae,0.98,,0.11,1,0.1078,FALSE,FALSE,TRUE,FALSE
s__escherichia_coli,,g__dephospho-coa kinase,,s__bacteroides_cellulosilyticus,1,,0.27,0.38,0.1026,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,,s__clostridium_bolteae,1,,0.11,0.83,0.0913,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__2-c-methyl-d-erythritol 4-phosphate cytidylyltransferase,,s__bacteroides_uniformis,1,,0.55,0.16,0.088,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__histidine kinase,,s__clostridium_bolteae,0.14,,0.62,1,0.0868,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__5-formyltetrahydrofolate cyclo-ligase,,s__eubacterium_ventriosum,0.27,,0.32,0.94,0.081216,FALSE,FALSE,TRUE,FALSE
s__escherichia_coli,,g__5-formyltetrahydrofolate cyclo-ligase,,s__bacteroides_faecis,1,,0.51,0.15,0.0765,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__endopeptidase clp,,s__bacteroides_cellulosilyticus,0.97,,0.11,0.7,0.07469,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__5-formyltetrahydrofolate cyclo-ligase,,s__klebsiella_pneumoniae,0.27,,0.96,0.22,0.057024,FALSE,FALSE,TRUE,FALSE
s__eubacterium_rectale,,g__aspartate ammonia-lyase,,s__escherichia_coli,0.81,,0.11,0.52,0.046332,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__dna helicase,,s__akkermansia_muciniphila,0.56,,0.73,0.11,0.044968,FALSE,FALSE,TRUE,FALSE
s__alistipes_shahii,,g__dna helicase,,s__akkermansia_muciniphila,0.18,,0.73,0.32,0.042048,FALSE,FALSE,TRUE,FALSE
s__bifidobacterium_longum,,g__aspartate ammonia-lyase,,s__escherichia_coli,0.73,,0.11,0.49,0.039347,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__3-methyl-2-oxobutanoate hydroxymethyltransferase,,s__eubacterium_siraeum,0.19,,0.2,0.96,0.03648,FALSE,FALSE,TRUE,FALSE
s__roseburia_intestinalis,,g__endopeptidase clp,,s__escherichia_coli,0.87,,0.1,0.41,0.03567,FALSE,FALSE,TRUE,FALSE
s__bacteroides_faecis,,g__5-formyltetrahydrofolate cyclo-ligase,,s__clostridium_bolteae,0.27,,1,0.13,0.0351,FALSE,FALSE,TRUE,FALSE
s__bacteroides_thetaiotaomicron,,g__triose-phosphate isomerase,,s__ruminococcus_torques,0.39,,0.15,0.59,0.034515,FALSE,FALSE,TRUE,FALSE
s__roseburia_intestinalis,,g__acetyl-coa c-acetyltransferase,,s__alistipes_shahii,0.19,,0.19,0.95,0.034295,FALSE,FALSE,TRUE,FALSE
s__bacteroides_thetaiotaomicron,,g__aldose 1-epimerase,,s__akkermansia_muciniphila,0.12,,0.59,0.47,0.033276,FALSE,FALSE,TRUE,FALSE
s__ruminococcus_torques,,g__phosphoglycerate kinase,,s__ruminococcus_torques,0.22,,0.15,1,0.033,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__endopeptidase clp,,s__alistipes_shahii,0.25,,0.12,1,0.03,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__fructose-bisphosphate aldolase,,s__bacteroides_finegoldii,0.12,,1,0.24,0.0288,FALSE,FALSE,TRUE,FALSE
s__escherichia_coli,,g__histidine kinase,,s__bifidobacterium_longum,0.13,,0.2,1,0.026,FALSE,FALSE,TRUE,FALSE
s__haemophilus_parainfluenzae,,g__aspartate ammonia-lyase,,s__escherichia_coli,0.22,,0.11,1,0.0242,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__histidine kinase,,s__bacteroides_ovatus,0.14,,0.15,1,0.021,FALSE,FALSE,TRUE,FALSE
s__bacteroides_uniformis,,g__endopeptidase clp,,s__escherichia_coli,0.25,,0.1,0.84,0.021,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__histidine kinase,,s__ruminococcus_torques,0.14,,0.65,0.19,0.01729,FALSE,FALSE,TRUE,FALSE
s__faecalibacterium_prausnitzii,,g__aspartate ammonia-lyase,,s__streptococcus_parasanguinis,0.19,,0.13,0.7,0.01729,FALSE,FALSE,TRUE,FALSE
s__bacteroides_stercoris,,g__dephospho-coa kinase,,s__haemophilus_parainfluenzae,1,,0.16,0.1,0.016,FALSE,FALSE,TRUE,FALSE
s__faecalibacterium_prausnitzii,,g__aspartate ammonia-lyase,,s__escherichia_coli,0.19,,0.11,0.54,0.011286,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,g__histidine kinase,,s__bacteroides_cellulosilyticus,0.14,,0.14,0.26,0.005096,FALSE,FALSE,TRUE,FALSE
s__bacteroides_ovatus,,,m__hmdb00239,s__bacteroides_ovatus,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb00239,s__bacteroides_ovatus,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__streptococcus_parasanguinis,,,m__hmdb00014,s__klebsiella_pneumoniae,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__klebsiella_pneumoniae,,,m__hmdb00014,s__klebsiella_pneumoniae,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00764,s__akkermansia_muciniphila,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb02322,s__akkermansia_muciniphila,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__bacteroides_uniformis,,1,1,1,1,FALSE,FALSE,FALSE,TRUE
s__clostridium_clostridioforme,,,m__hmdb00020,s__clostridium_clostridioforme,,1,0.99,1,0.99,FALSE,FALSE,FALSE,TRUE
s__clostridium_clostridioforme,,,m__hmdb00289,s__bacteroides_uniformis,,1,1,0.97,0.97,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00097,s__eubacterium_siraeum,,0.99,0.99,0.97,0.950697,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00097,s__eubacterium_siraeum,,1,0.99,0.96,0.9504,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00209,s__roseburia_intestinalis,,1,0.94,1,0.94,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00043,s__bacteroides_stercoris,,0.95,1,0.98,0.931,FALSE,FALSE,FALSE,TRUE
s__escherichia_coli,,,m__hmdb00630,s__haemophilus_parainfluenzae,,1,0.93,1,0.93,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__bacteroides_faecis,,1,0.93,1,0.93,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00619,s__bacteroides_finegoldii,,1,0.92,1,0.92,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00764,s__ruminococcus_torques,,1,0.88,1,0.88,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00630,s__haemophilus_parainfluenzae,,1,0.93,0.94,0.8742,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb02322,s__akkermansia_muciniphila,,0.85,1,1,0.85,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb01149,s__escherichia_coli,,1,0.99,0.84,0.8316,FALSE,FALSE,FALSE,TRUE
s__eubacterium_siraeum,,,m__hmdb00209,s__alistipes_shahii,,1,0.76,0.94,0.7144,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00014,s__streptococcus_parasanguinis,,0.91,1,0.76,0.6916,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00043,s__eubacterium_ventriosum,,0.69,1,1,0.69,FALSE,FALSE,FALSE,TRUE
s__haemophilus_parainfluenzae,,,m__hmdb00289,s__bacteroides_uniformis,,0.74,1,0.9,0.666,FALSE,FALSE,FALSE,TRUE
s__faecalibacterium_prausnitzii,,,m__hmdb01257,s__clostridium_clostridioforme,,0.94,0.97,0.72,0.656496,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00097,s__bacteroides_cellulosilyticus,,0.96,1,0.67,0.6432,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00209,s__roseburia_inulinivorans,,1,0.95,0.55,0.5225,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb01149,s__escherichia_coli,,1,0.99,0.52,0.5148,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb01149,s__alistipes_shahii,,1,0.51,1,0.51,FALSE,FALSE,FALSE,TRUE
s__bifidobacterium_longum,,,m__hmdb01149,s__escherichia_coli,,1,0.99,0.49,0.4851,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb00239,s__roseburia_intestinalis,,1,0.46,1,0.46,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00289,s__bacteroides_faecis,,1,0.93,0.49,0.4557,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb01257,s__akkermansia_muciniphila,,0.94,0.45,0.98,0.41454,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00209,s__roseburia_inulinivorans,,0.42,0.95,1,0.399,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00209,s__roseburia_intestinalis,,0.42,0.94,1,0.3948,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb01257,s__bacteroides_uniformis,,0.92,0.42,1,0.3864,FALSE,FALSE,FALSE,TRUE
s__faecalibacterium_prausnitzii,,,m__hmdb01257,s__eubacterium_ventriosum,,0.94,0.39,1,0.3666,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00030,s__eubacterium_ventriosum,,1,0.27,1,0.27,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00239,s__roseburia_intestinalis,,0.75,0.46,0.76,0.2622,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00296,s__bacteroides_faecis,,1,0.87,0.3,0.261,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00030,s__eubacterium_ventriosum,,1,0.27,0.94,0.2538,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00097,s__bacteroides_xylanisolvens,,1,1,0.23,0.23,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00619,s__bacteroides_finegoldii,,1,0.92,0.24,0.2208,FALSE,FALSE,FALSE,TRUE
s__eubacterium_ventriosum,,,m__hmdb01257,s__eubacterium_ventriosum,,0.51,0.39,1,0.1989,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00289,s__bacteroides_faecis,,0.26,0.93,0.8,0.19344,FALSE,FALSE,FALSE,TRUE
s__streptococcus_parasanguinis,,,m__hmdb00630,s__streptococcus_parasanguinis,,1,0.18,1,0.18,FALSE,FALSE,FALSE,TRUE
s__klebsiella_pneumoniae,,,m__hmdb00630,s__streptococcus_parasanguinis,,0.99,0.18,1,0.1782,FALSE,FALSE,FALSE,TRUE
s__haemophilus_parainfluenzae,,,m__hmdb00296,s__bacteroides_thetaiotaomicron,,0.68,0.26,1,0.1768,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00764,s__ruminococcus_torques,,1,0.88,0.19,0.1672,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00239,s__bacteroides_ovatus,,0.17,1,0.96,0.1632,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00097,s__bacteroides_xylanisolvens,,1,1,0.16,0.16,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb02322,s__bacteroides_fragilis,,1,0.15,1,0.15,FALSE,FALSE,FALSE,TRUE
s__odoribacter_splanchnicus,,,m__hmdb01257,s__clostridium_clostridioforme,,0.33,0.97,0.46,0.147246,FALSE,FALSE,FALSE,TRUE
s__bifidobacterium_longum,,,m__hmdb01149,s__bifidobacterium_longum,,1,0.14,1,0.14,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb02322,s__bacteroides_fragilis,,0.92,0.15,1,0.138,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb02322,s__bacteroides_fragilis,,0.85,0.15,1,0.1275,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00097,s__bacteroides_xylanisolvens,,0.11,1,1,0.11,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00764,s__streptococcus_parasanguinis,,1,0.11,1,0.11,FALSE,FALSE,FALSE,TRUE
s__roseburia_inulinivorans,,,m__hmdb00043,s__bifidobacterium_longum,,1,0.11,1,0.11,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00251,s__ruminococcus_torques,,0.13,0.82,1,0.1066,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb00097,s__akkermansia_muciniphila,,0.96,0.11,1,0.1056,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb02322,s__akkermansia_muciniphila,,0.92,1,0.11,0.1012,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00014,s__haemophilus_parainfluenzae,,0.91,1,0.1,0.091,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00289,s__bacteroides_finegoldii,,0.26,0.34,1,0.0884,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00239,s__roseburia_intestinalis,,0.17,0.46,0.99,0.077418,FALSE,FALSE,FALSE,TRUE
s__eubacterium_ventriosum,,,m__hmdb00296,s__streptococcus_parasanguinis,,1,0.26,0.28,0.0728,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb02322,s__akkermansia_muciniphila,,0.22,1,0.32,0.0704,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00043,s__bifidobacterium_longum,,0.54,0.11,1,0.0594,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00289,s__bacteroides_uniformis,,0.26,1,0.16,0.0416,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00251,s__bacteroides_ovatus,,0.13,0.27,1,0.0351,FALSE,FALSE,FALSE,TRUE
s__escherichia_coli,,,m__hmdb00296,s__bacteroides_faecis,,0.26,0.87,0.15,0.03393,FALSE,FALSE,FALSE,TRUE
s__bacteroides_cellulosilyticus,,,m__hmdb00195,s__streptococcus_parasanguinis,,0.96,0.24,0.12,0.027648,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00097,s__bacteroides_thetaiotaomicron,,0.11,0.22,1,0.0242,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,s__ruminococcus_torques,,,s__bacteroides_ovatus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__odoribacter_splanchnicus,,,s__odoribacter_splanchnicus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__odoribacter_splanchnicus,,,s__odoribacter_splanchnicus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__akkermansia_muciniphila,s__eubacterium_eligens,,,s__bacteroides_finegoldii,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__odoribacter_splanchnicus,s__odoribacter_splanchnicus,,,s__bacteroides_xylanisolvens,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__alistipes_shahii,,,s__bacteroides_xylanisolvens,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__alistipes_shahii,,,s__alistipes_shahii,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_siraeum,s__eubacterium_siraeum,,,s__bacteroides_cellulosilyticus,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__peptostreptococcaceae_noname_unclassified,,,s__haemophilus_parainfluenzae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__peptostreptococcaceae_noname_unclassified,,,s__haemophilus_parainfluenzae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bifidobacterium_longum,s__peptostreptococcaceae_noname_unclassified,,,s__haemophilus_parainfluenzae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__bacteroides_uniformis,,,s__bacteroides_faecis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__clostridium_clostridioforme,s__clostridium_clostridioforme,,,s__bacteroides_stercoris,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__ruminococcus_torques,,,s__clostridium_bolteae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__klebsiella_pneumoniae,s__streptococcus_parasanguinis,,,s__streptococcus_parasanguinis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__streptococcus_parasanguinis,s__streptococcus_parasanguinis,,,s__klebsiella_pneumoniae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__klebsiella_pneumoniae,s__streptococcus_parasanguinis,,,s__klebsiella_pneumoniae,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__eubacterium_rectale,,,s__bacteroides_fragilis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__faecalibacterium_prausnitzii,s__bacteroides_fragilis,,,s__bacteroides_fragilis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__bacteroides_fragilis,,,s__bacteroides_fragilis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__bacteroides_fragilis,,,s__bacteroides_fragilis,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__roseburia_inulinivorans,,,s__faecalibacterium_prausnitzii,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_finegoldii,s__bacteroides_eggerthii,,,s__akkermansia_muciniphila,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__akkermansia_muciniphila,s__bacteroides_eggerthii,,,s__akkermansia_muciniphila,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__escherichia_coli,s__peptostreptococcaceae_noname_unclassified,,,s__bifidobacterium_longum,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__haemophilus_parainfluenzae,s__peptostreptococcaceae_noname_unclassified,,,s__bifidobacterium_longum,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bifidobacterium_longum,s__peptostreptococcaceae_noname_unclassified,,,s__bifidobacterium_longum,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__bacteroides_fragilis,,,s__roseburia_inulinivorans,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__roseburia_inulinivorans,s__bacteroides_fragilis,,,s__roseburia_inulinivorans,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__bacteroides_fragilis,,,s__roseburia_inulinivorans,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__ruminococcus_torques,,,s__eubacterium_rectale,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__ruminococcus_torques,,,s__eubacterium_rectale,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__bacteroides_fragilis,,,s__eubacterium_rectale,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__eubacterium_rectale,s__bacteroides_fragilis,,,s__eubacterium_rectale,1,,1,1,1,TRUE,FALSE,FALSE,FALSE
s__bacteroides_cellulosilyticus,s__eubacterium_siraeum,,,s__bacteroides_cellulosilyticus,0.99,,1,1,0.99,TRUE,FALSE,FALSE,FALSE
s__bacteroides_ovatus,s__bacteroides_stercoris,,,s__bacteroides_stercoris,1,,1,0.98,0.98,TRUE,FALSE,FALSE,FALSE
s__clostridium_clostridioforme,s__eubacterium_eligens,,,s__clostridium_clostridioforme,0.98,,1,1,0.98,TRUE,FALSE,FALSE,FALSE
s__clostridium_clostridioforme,s__clostridiales_bacterium_1_7_47faa,,,s__bacteroides_uniformis,1,,1,0.97,0.97,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__anaerotruncus_colihominis,,,s__alistipes_shahii,1,,0.95,1,0.95,TRUE,FALSE,FALSE,FALSE
s__bacteroides_xylanisolvens,s__bacteroides_thetaiotaomicron,,,s__bacteroides_thetaiotaomicron,0.95,,1,1,0.95,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__clostridium_hathewayi,,,s__clostridium_bolteae,0.92,,1,1,0.92,TRUE,FALSE,FALSE,FALSE
s__bacteroides_caccae,s__eubacterium_rectale,,,s__bacteroides_caccae,1,,0.9,1,0.9,TRUE,FALSE,FALSE,FALSE
s__ruminococcus_torques,s__eubacterium_rectale,,,s__bacteroides_caccae,1,,0.9,1,0.9,TRUE,FALSE,FALSE,FALSE
s__bacteroides_thetaiotaomicron,s__roseburia_inulinivorans,,,s__faecalibacterium_prausnitzii,0.99,,1,0.9,0.891,TRUE,FALSE,FALSE,FALSE
s__roseburia_intestinalis,s__roseburia_intestinalis,,,s__faecalibacterium_prausnitzii,1,,0.89,1,0.89,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__bacteroides_cellulosilyticus,,,s__bacteroides_cellulosilyticus,0.85,,1,0.99,0.8415,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__alistipes_shahii,,,s__bacteroides_uniformis,1,,0.84,1,0.84,TRUE,FALSE,FALSE,FALSE
s__bacteroides_uniformis,s__alistipes_shahii,,,s__alistipes_shahii,0.83,,1,1,0.83,TRUE,FALSE,FALSE,FALSE
s__bacteroides_fragilis,s__streptococcus_thermophilus,,,s__bifidobacterium_longum,1,,0.83,1,0.83,TRUE,FALSE,FALSE,FALSE
s__clostridium_bolteae,s__dialister_invisus,,,s__akkermansia_muciniphila,0.82,,1,0.98,0.8036,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__bacteroides_vulgatus,,,s__bacteroides_faecis,0.84,,0.95,1,0.798,TRUE,FALSE,FALSE,FALSE
s__bacteroides_faecis,s__lachnospiraceae_bacterium_1_1_57faa,,,s__bacteroides_uniformis,1,,0.79,1,0.79,TRUE,FALSE,FALSE,FALSE
s__alistipes_shahii,s__bacteroides_uniformis,,,s__bacteroides_faecis,0.84,,1,0.91,0.7644,TRUE,FALSE,FALSE,FALSE
