T,Tx,G,M,Ti,T->(G|Tx)_Bs,(T|G)->M_Bs,(M|G|Tx)->Ti_Bs,T->Ti_Bs,overallScore,ChainInTTxTi,ChainInTGMTi,ChainInTGTi,ChainInTMTi
s__clostridium_clostridioforme,,,m__hmdb00097,s__bacteroides_stercoris,,0.2,0.2,0.6,0.024,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00097,s__clostridium_clostridioforme,,0.2,0.2,0.6,0.024,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00056,s__bacteroides_caccae,,0.2,0.2,0.6,0.024,FALSE,FALSE,FALSE,TRUE
s__bacteroides_ovatus,,,m__hmdb00289,s__clostridium_bolteae,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb00289,s__bacteroides_ovatus,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00097,s__bacteroides_ovatus,,0.2,0.4,0.2,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__bacteroides_uniformis,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__faecalibacterium_prausnitzii,,,m__hmdb00619,s__bacteroides_fragilis,,0.2,0.4,0.2,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00097,s__roseburia_inulinivorans,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__roseburia_inulinivorans,,,m__hmdb00097,s__bacteroides_fragilis,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00619,s__bacteroides_fragilis,,0.2,0.4,0.2,0.016,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00289,s__bacteroides_ovatus,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00289,s__ruminococcus_torques,,0.4,0.2,0.2,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00289,s__bacteroides_ovatus,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00097,s__bacteroides_faecis,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb00764,s__clostridium_bolteae,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00289,s__eubacterium_rectale,,0.4,0.2,0.2,0.016,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00289,s__bacteroides_caccae,,0.2,0.4,0.2,0.016,FALSE,FALSE,FALSE,TRUE
s__akkermansia_muciniphila,,,m__hmdb00251,s__bacteroides_xylanisolvens,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00251,s__akkermansia_muciniphila,,0.2,0.2,0.4,0.016,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__bacteroides_ovatus,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00289,s__bacteroides_uniformis,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__bacteroides_faecis,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__odoribacter_splanchnicus,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__odoribacter_splanchnicus,,,m__hmdb00289,s__bacteroides_uniformis,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00289,s__odoribacter_splanchnicus,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__streptococcus_parasanguinis,,,m__hmdb00630,s__klebsiella_pneumoniae,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__faecalibacterium_prausnitzii,,,m__hmdb01149,s__alistipes_shahii,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__alistipes_shahii,,,m__hmdb01149,s__faecalibacterium_prausnitzii,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00619,s__faecalibacterium_prausnitzii,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb02322,s__bacteroides_fragilis,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb00619,s__eubacterium_rectale,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_fragilis,,,m__hmdb02322,s__bacteroides_fragilis,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb00195,s__odoribacter_splanchnicus,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00289,s__bacteroides_xylanisolvens,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00289,s__ruminococcus_torques,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00289,s__bacteroides_faecis,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_faecis,,,m__hmdb00764,s__ruminococcus_torques,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb01257,s__bacteroides_caccae,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_thetaiotaomicron,,,m__hmdb00020,s__bacteroides_thetaiotaomicron,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_xylanisolvens,,,m__hmdb00289,s__bacteroides_xylanisolvens,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__clostridium_bolteae,,,m__hmdb00289,s__bacteroides_uniformis,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_uniformis,,,m__hmdb00289,s__clostridium_bolteae,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__odoribacter_splanchnicus,,,m__hmdb00764,s__ruminococcus_torques,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__ruminococcus_torques,,,m__hmdb00289,s__odoribacter_splanchnicus,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__odoribacter_splanchnicus,,,m__hmdb00289,s__eubacterium_rectale,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00289,s__odoribacter_splanchnicus,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00097,s__clostridium_clostridioforme,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__clostridium_clostridioforme,,,m__hmdb00097,s__bacteroides_stercoris,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_stercoris,,,m__hmdb00030,s__bacteroides_stercoris,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__eubacterium_rectale,,,m__hmdb00289,s__eubacterium_rectale,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_caccae,,,m__hmdb00056,s__odoribacter_splanchnicus,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__bacteroides_finegoldii,,,m__hmdb01257,s__bacteroides_finegoldii,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__roseburia_intestinalis,,,m__hmdb00209,s__faecalibacterium_prausnitzii,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
s__faecalibacterium_prausnitzii,,,m__hmdb00239,s__roseburia_intestinalis,,0.2,0.2,0.2,0.008,FALSE,FALSE,FALSE,TRUE
